era5,jra55,merra2,ens,stat
6.032495021820068,6.609019756317139,2.4207711219787598,3.5545754432678223,MAE
13.032236099243164,7.284213066101074,5.775760650634766,4.846896171569824,MAE
13.607207298278809,7.461697101593018,7.070673942565918,4.666077136993408,MAE
12.132890701293945,7.827765941619873,5.343609809875488,4.872348308563232,MAE
12.440539360046387,7.564652919769287,5.580563068389893,4.8082098960876465,MAE
11.270783424377441,7.574218273162842,2.8066046237945557,5.4377665519714355,MAE
18.296573638916016,15.720032691955566,12.623096466064453,15.546567916870117,MAE
11.810144424438477,9.892239570617676,20.539234161376953,14.08053970336914,MAE
9.945551872253418,8.51597785949707,23.867612838745117,14.109713554382324,MAE
8.065271377563477,7.20338249206543,21.45722007751465,12.241957664489746,MAE
5.133370876312256,4.923445224761963,12.90046215057373,7.652425765991211,MAE
2.557342290878296,2.8309223651885986,1.9085171222686768,2.132636547088623,MAE
6.544074058532715,3.199258327484131,7.052365303039551,1.4144690036773682,MAE
9.975744247436523,3.543860912322998,8.309016227722168,1.7593148946762085,MAE
11.691155433654785,3.2569186687469482,9.265655517578125,1.9315606355667114,MAE
10.818325996398926,3.092560052871704,10.863259315490723,1.275887131690979,MAE
9.90762710571289,4.663244724273682,7.288791656494141,2.4273600578308105,MAE
10.984638214111328,6.684502601623535,4.568842887878418,4.605302333831787,MAE
16.026304244995117,13.618277549743652,10.595865249633789,13.413483619689941,MAE
8.614407539367676,6.905340194702148,17.845041275024414,11.086779594421387,MAE
8.031743049621582,6.750859260559082,21.380449295043945,12.0426607131958,MAE
6.137863636016846,5.392334461212158,17.035991668701172,9.522064208984375,MAE
4.688975811004639,4.328017234802246,6.177426338195801,5.064806938171387,MAE
3.6396617889404297,3.3487250804901123,1.5286362171173096,1.9205020666122437,MAE
8.84225082397461,4.533784866333008,4.181430339813232,3.064868211746216,MAE
11.954926490783691,4.687648296356201,4.772441387176514,3.9567105770111084,MAE
16.8518009185791,7.079678535461426,6.221269130706787,5.903403282165527,MAE
16.605226516723633,7.858806610107422,6.946436882019043,5.839199066162109,MAE
12.496960639953613,6.832513332366943,5.306239128112793,4.674411773681641,MAE
10.348126411437988,7.9714860916137695,2.3173489570617676,5.770106792449951,MAE
16.233484268188477,13.74905014038086,9.25986099243164,12.981578826904297,MAE
11.311767578125,9.255435943603516,17.951904296875,12.839702606201172,MAE
9.631010055541992,8.25536823272705,21.391399383544922,13.0925931930542,MAE
5.810050010681152,5.450262546539307,16.249170303344727,9.148633003234863,MAE
4.307897090911865,4.205922603607178,9.91533374786377,6.143051624298096,MAE
3.215064287185669,3.1469647884368896,3.135014295578003,2.698150157928467,MAE
4.272651672363281,4.547347545623779,8.174765586853027,2.1279749870300293,MAE
4.740304946899414,4.721728801727295,16.194961547851562,5.665433406829834,MAE
7.294322490692139,4.741638660430908,11.207310676574707,1.8454461097717285,MAE
9.124177932739258,5.78786563873291,9.743088722229004,1.791804313659668,MAE
8.57942008972168,5.301381587982178,8.931648254394531,1.9360305070877075,MAE
9.766387939453125,6.847676753997803,5.765054225921631,3.881638526916504,MAE
13.766912460327148,11.344088554382324,6.007090091705322,10.268438339233398,MAE
11.834712028503418,10.769158363342285,16.797435760498047,13.133769035339355,MAE
6.861037254333496,5.790956020355225,19.92162322998047,10.824567794799805,MAE
4.613687515258789,4.107385158538818,17.157400131225586,8.55348014831543,MAE
4.427395343780518,4.082404136657715,8.63988971710205,5.7100067138671875,MAE
1.2383759021759033,1.4498026371002197,4.50134801864624,1.8659231662750244,MAE
4.19508695602417,4.172820568084717,11.463611602783203,6.609443664550781,MAE
2.524101734161377,2.3179144859313965,3.2700517177581787,2.7002410888671875,MAE
5.649637699127197,5.70853853225708,3.434699296951294,2.6411590576171875,MAE
13.77794075012207,9.741943359375,6.201926231384277,5.772653102874756,MAE
14.831766128540039,11.210865020751953,7.699372291564941,6.114419460296631,MAE
14.581299781799316,9.834147453308105,7.530253887176514,5.6283979415893555,MAE
13.300684928894043,8.601261138916016,6.714089393615723,5.062619209289551,MAE
11.391043663024902,8.665773391723633,3.943424940109253,5.409959316253662,MAE
16.34986686706543,14.80937385559082,9.908208847045898,13.67280101776123,MAE
17.098901748657227,13.380447387695312,24.182151794433594,18.22049903869629,MAE
7.121601581573486,6.632885456085205,19.83346176147461,11.195981979370117,MAE
3.7916290760040283,3.646202802658081,10.371996879577637,5.925154209136963,MAE
2.7542312145233154,3.675048828125,1.5229817628860474,2.33773136138916,MAE
6.568521499633789,7.549095630645752,1.4899399280548096,4.213794708251953,MAE
14.02489948272705,8.272754669189453,4.826026439666748,5.8238749504089355,MAE
13.897308349609375,7.635879039764404,6.8098320960998535,4.907784461975098,MAE
11.470024108886719,7.196671485900879,5.940369606018066,4.242108345031738,MAE
12.099475860595703,7.376297473907471,5.7497878074646,4.575329303741455,MAE
10.47181224822998,6.83982515335083,3.1882553100585938,4.707793712615967,MAE
17.396753311157227,14.487992286682129,11.687629699707031,14.513436317443848,MAE
12.253788948059082,9.758561134338379,20.643156051635742,14.21850299835205,MAE
10.41401481628418,8.873581886291504,24.34523582458496,14.544278144836426,MAE
7.211108684539795,6.360290050506592,20.697216033935547,11.422873497009277,MAE
4.557297229766846,4.427333354949951,12.503413200378418,7.1626811027526855,MAE
2.7240660190582275,3.26247501373291,2.1124448776245117,2.4592854976654053,MAE
8.09445858001709,4.797218322753906,5.391755104064941,2.526926279067993,MAE
11.4065580368042,4.959860324859619,6.603484153747559,3.2543118000030518,MAE
12.852370262145996,4.791739463806152,7.550291538238525,3.3646059036254883,MAE
12.338663101196289,5.00452184677124,8.619096755981445,2.9080288410186768,MAE
9.88766860961914,4.794105052947998,6.953537464141846,2.5760788917541504,MAE
9.59103775024414,5.5971574783325195,4.908135414123535,3.4266867637634277,MAE
15.719579696655273,13.22554874420166,10.494169235229492,13.146432876586914,MAE
9.275007247924805,7.223164081573486,18.38452911376953,11.611705780029297,MAE
8.476893424987793,7.042476654052734,21.86200523376465,12.460458755493164,MAE
6.392147541046143,5.617306232452393,17.456798553466797,9.8220853805542,MAE
4.79577112197876,4.517575263977051,6.462745189666748,5.258697509765625,MAE
3.3393049240112305,3.269246816635132,1.527983546257019,1.8448878526687622,MAE
10.518622398376465,6.703675746917725,1.7034738063812256,5.172940731048584,MAE
12.917072296142578,5.8598952293396,3.3389289379119873,5.146012306213379,MAE
16.606632232666016,7.318756103515625,5.581662178039551,6.1145758628845215,MAE
16.2072811126709,7.774390697479248,6.6520586013793945,5.7765374183654785,MAE
11.876107215881348,6.271170616149902,5.53350305557251,4.204591274261475,MAE
9.167861938476562,6.931240558624268,1.8386365175247192,4.7565107345581055,MAE
15.042397499084473,12.685234069824219,8.831899642944336,11.922724723815918,MAE
2.9420058727264404,2.9843504428863525,10.286359786987305,5.356392860412598,MAE
1.6699320077896118,1.5761771202087402,2.6668171882629395,1.9607000350952148,MAE
4.687395095825195,5.150782108306885,4.027995586395264,1.936727523803711,MAE
12.218428611755371,8.229792594909668,7.521001815795898,4.309072494506836,MAE
12.586847305297852,8.81104564666748,9.780570030212402,3.8724417686462402,MAE
12.296516418457031,7.4828782081604,9.430121421813965,3.4497573375701904,MAE
11.079584121704102,6.284790992736816,8.605576515197754,2.919600009918213,MAE
9.185507774353027,6.535571098327637,5.66676139831543,3.3514392375946045,MAE
14.486555099487305,12.94381332397461,8.571843147277832,11.872468948364258,MAE
15.030499458312988,10.897480964660645,21.882568359375,15.936850547790527,MAE
5.3373122215271,5.413207530975342,8.051667213439941,6.265311241149902,MAE
2.80407977104187,3.7330496311187744,4.521353244781494,3.669710159301758,MAE
2.1235291957855225,4.003729343414307,3.8002443313598633,2.4016430377960205,MAE
1.9198278188705444,2.594789743423462,15.518893241882324,5.547922134399414,MAE
2.469053268432617,2.492457628250122,13.264681816101074,3.239241123199463,MAE
2.9275381565093994,4.475352764129639,10.862507820129395,1.4456223249435425,MAE
9.008374214172363,8.953344345092773,7.937134265899658,4.302320957183838,MAE
13.591917037963867,14.479724884033203,7.558050155639648,11.863393783569336,MAE
13.705160140991211,14.268718719482422,20.24771499633789,16.07386589050293,MAE
11.469834327697754,9.977153778076172,22.46278953552246,14.636591911315918,MAE
11.049637794494629,9.881769180297852,24.417654037475586,15.116353034973145,MAE
8.905881881713867,8.332091331481934,15.470470428466797,10.902814865112305,MAE
6.333423137664795,6.436334133148193,10.198636054992676,7.656130790710449,MAE
2.9804186820983887,3.625225782394409,3.936203718185425,3.513948917388916,MAE
1.9966137409210205,2.002929449081421,8.580130577087402,2.5968940258026123,MAE
1.8146753311157227,1.5756347179412842,13.433701515197754,4.069304466247559,MAE
2.664482355117798,2.8680479526519775,16.46719741821289,4.596405982971191,MAE
3.957130193710327,4.819096565246582,14.738837242126465,2.380561351776123,MAE
6.754893779754639,8.527036666870117,5.386341571807861,3.9455957412719727,MAE
11.1471586227417,12.578157424926758,6.344160556793213,9.587453842163086,MAE
11.009214401245117,9.410135269165039,16.749679565429688,12.389676094055176,MAE
9.00340461730957,7.432253360748291,20.759340286254883,12.361588478088379,MAE
8.294130325317383,7.141773700714111,21.604520797729492,12.346808433532715,MAE
7.161287784576416,6.622389793395996,11.5260591506958,8.436578750610352,MAE
4.873690128326416,4.748459815979004,4.552379131317139,4.724843978881836,MAE
3.9825496673583984,3.585313558578491,1.0793684720993042,2.79286527633667,MAE
2.3990542888641357,3.3654167652130127,9.003604888916016,2.003269910812378,MAE
1.7414894104003906,1.8209954500198364,12.981627464294434,4.021338939666748,MAE
3.0282158851623535,2.541447877883911,18.69896697998047,5.103580951690674,MAE
4.335628032684326,4.860124111175537,17.777664184570312,3.6566827297210693,MAE
9.20958423614502,11.2637939453125,6.030796527862549,6.785947322845459,MAE
9.067602157592773,10.525649070739746,6.841730117797852,8.542486190795898,MAE
12.246443748474121,10.224946022033691,14.05774211883545,12.17637825012207,MAE
5.867563724517822,5.999630451202393,9.63235855102539,7.1665167808532715,MAE
3.105612277984619,3.07029390335083,5.917504787445068,4.031136512756348,MAE
2.604177236557007,3.31508207321167,6.058679103851318,3.094080686569214,MAE
2.068828821182251,2.1760613918304443,19.07122802734375,6.17029333114624,MAE
1.6520001888275146,2.588963270187378,20.101016998291016,5.535478115081787,MAE
3.9707131385803223,4.214154243469238,17.68544578552246,3.166858673095703,MAE
7.122289180755615,7.608521938323975,8.859169006347656,2.2501490116119385,MAE
11.938619613647461,13.261640548706055,6.2769293785095215,10.054729461669922,MAE
11.83621597290039,10.899194717407227,17.186437606811523,13.307283401489258,MAE
14.739916801452637,12.448225021362305,26.02000617980957,17.736047744750977,MAE
6.505309104919434,6.46121883392334,9.531683921813965,7.4994049072265625,MAE
3.0644009113311768,3.9201276302337646,4.958316326141357,3.9343700408935547,MAE
2.441887617111206,4.428720951080322,3.012596607208252,2.462747097015381,MAE
2.7172632217407227,3.3191518783569336,11.859527587890625,2.672471046447754,MAE
3.173253059387207,3.0230259895324707,11.235739707946777,1.8353160619735718,MAE
5.161580562591553,6.30871057510376,8.178616523742676,1.4911611080169678,MAE
10.183612823486328,10.055697441101074,6.132265567779541,5.056229114532471,MAE
14.645508766174316,15.361197471618652,8.751230239868164,12.9193115234375,MAE
13.195755958557129,13.918434143066406,19.92277717590332,15.67898941040039,MAE
12.120893478393555,10.887444496154785,23.581682205200195,15.53000545501709,MAE
12.438246726989746,11.344261169433594,25.819419860839844,16.533977508544922,MAE
11.082979202270508,10.48145866394043,17.89328384399414,13.152573585510254,MAE
7.834094047546387,7.849754810333252,11.961499214172363,9.215116500854492,MAE
3.1659469604492188,3.5254721641540527,4.126291275024414,3.605903387069702,MAE
2.280879497528076,2.0815975666046143,7.8603434562683105,2.0370640754699707,MAE
2.1811158657073975,2.0343382358551025,12.468987464904785,3.033412218093872,MAE
3.5518484115600586,3.29970645904541,14.684329986572266,2.9226009845733643,MAE
4.90433406829834,5.571311950683594,13.29271125793457,1.7896767854690552,MAE
7.827366828918457,9.522485733032227,4.196258544921875,4.811662673950195,MAE
12.373416900634766,15.517607688903809,7.373213291168213,11.64826774597168,MAE
11.470124244689941,11.607726097106934,17.725603103637695,13.601151466369629,MAE
8.596648216247559,7.344545364379883,20.99267578125,12.29916763305664,MAE
10.323432922363281,9.345874786376953,24.03144073486328,14.566916465759277,MAE
8.673490524291992,8.190646171569824,13.398197174072266,10.087444305419922,MAE
6.629393100738525,6.442743301391602,6.638659477233887,6.570265293121338,MAE
4.712152004241943,4.226596355438232,1.8224477767944336,3.539628505706787,MAE
3.052767515182495,3.7465832233428955,8.322434425354004,2.0076699256896973,MAE
1.865075945854187,2.1874780654907227,11.413346290588379,2.8217906951904297,MAE
3.757338762283325,3.5359551906585693,16.505786895751953,3.316887140274048,MAE
5.7256927490234375,6.035827159881592,15.797369003295898,2.291104793548584,MAE
10.031818389892578,12.206483840942383,5.235199928283691,7.6410322189331055,MAE
10.22763442993164,11.726675987243652,7.875290870666504,9.943202018737793,MAE
11.841071128845215,9.862058639526367,14.959373474121094,12.220834732055664,MAE
11.226712226867676,9.441786766052246,20.60986328125,13.759455680847168,MAE
11.070508003234863,9.968033790588379,23.3464412689209,14.79499626159668,MAE
8.582265853881836,8.45181941986084,13.807639122009277,10.2805757522583,MAE
6.5072736740112305,6.631345272064209,8.945669174194336,7.361429691314697,MAE
4.502572059631348,4.768064975738525,5.14677095413208,4.737252235412598,MAE
2.971444606781006,4.1832661628723145,6.431360244750977,1.7337299585342407,MAE
3.319066286087036,2.323557138442993,17.9737491607666,4.652193546295166,MAE
4.048975467681885,4.016308307647705,16.17989158630371,4.423616886138916,MAE
5.81372594833374,5.8553385734558105,13.12819766998291,2.5515944957733154,MAE
9.952622413635254,11.395133972167969,5.994536876678467,5.3326311111450195,MAE
12.70417594909668,16.18169403076172,7.225175380706787,11.642516136169434,MAE
10.985372543334961,11.295738220214844,15.160028457641602,12.480379104614258,MAE
11.493303298950195,10.731643676757812,22.488927841186523,14.904623985290527,MAE
10.574237823486328,9.76511001586914,24.19453239440918,14.844626426696777,MAE
8.139931678771973,7.770491600036621,14.646809577941895,10.18574333190918,MAE
9.312443733215332,9.16604232788086,10.264062881469727,9.580850601196289,MAE
3.039423704147339,3.1735620498657227,3.8252086639404297,3.239017963409424,MAE
2.838806629180908,3.21240496635437,7.315342426300049,1.368090033531189,MAE
2.65167236328125,3.734232187271118,13.290685653686523,3.6167213916778564,MAE
3.1174464225769043,3.7457003593444824,13.082639694213867,2.4344470500946045,MAE
7.208359241485596,6.25549840927124,14.351110458374023,2.0433056354522705,MAE
11.76506233215332,11.747721672058105,4.908830165863037,6.429129123687744,MAE
12.682443618774414,14.898369789123535,6.623867988586426,11.266701698303223,MAE
12.403099060058594,12.660024642944336,16.072633743286133,13.711918830871582,MAE
11.569615364074707,10.581266403198242,22.43232536315918,14.861067771911621,MAE
10.410374641418457,10.090048789978027,24.645544052124023,15.048653602600098,MAE
8.589064598083496,8.461749076843262,15.318815231323242,10.789875984191895,MAE
4.8039960861206055,4.914990425109863,9.010233879089355,6.243072509765625,MAE
3.93635630607605,3.8415863513946533,6.715740203857422,4.8312273025512695,MAE
2.7421555519104004,3.3445780277252197,5.893208980560303,3.0641977787017822,MAE
2.340860366821289,2.6273436546325684,17.79242515563965,5.069689750671387,MAE
2.4891724586486816,3.5058345794677734,18.6883602142334,4.291100978851318,MAE
5.706229209899902,5.6456379890441895,16.000425338745117,2.0732672214508057,MAE
10.372562408447266,10.960104942321777,5.416640758514404,5.355916500091553,MAE
13.008699417114258,14.03254222869873,7.065823554992676,11.151463508605957,MAE
11.497169494628906,10.622013092041016,17.730432510375977,13.279010772705078,MAE
15.608805656433105,13.54228401184082,27.461374282836914,18.870820999145508,MAE
11.093435287475586,11.274513244628906,3.4426088333129883,8.070493698120117,MAE
5.392045021057129,5.847395420074463,3.339860200881958,4.859767436981201,MAE
0.6076615452766418,0.5510885715484619,0.2907475233078003,0.47933343052864075,MAE
2.964268922805786,3.8287198543548584,0.15982787311077118,2.248382091522217,MAE
14.143848419189453,11.02558422088623,1.2440502643585205,7.975127696990967,MAE
12.451006889343262,9.314988136291504,3.214045763015747,6.183981895446777,MAE
10.004647254943848,4.194441318511963,4.731800556182861,3.155762195587158,MAE
8.520069122314453,3.195970296859741,6.148274898529053,1.8559211492538452,MAE
5.636452674865723,2.4653570652008057,3.5187265872955322,1.5276943445205688,MAE
3.6557159423828125,4.521188259124756,0.3944782316684723,2.743483781814575,MAE
10.108013153076172,10.839860916137695,0.46133679151535034,6.838760852813721,MAE
12.393633842468262,12.632914543151855,2.3582282066345215,7.556107044219971,MAE
11.275128364562988,11.60610294342041,3.4953768253326416,8.693546295166016,MAE
6.837100505828857,7.057550430297852,3.110929012298584,5.668526649475098,MAE
0.9388741850852966,1.023963451385498,0.3215326964855194,0.724063515663147,MAE
8.359130859375,7.184809684753418,0.7466117739677429,4.932443141937256,MAE
11.805703163146973,7.131924629211426,2.617844820022583,5.439927101135254,MAE
11.309029579162598,4.068170070648193,5.551263809204102,3.2753124237060547,MAE
12.36402416229248,2.8311378955841064,8.025979995727539,2.3897273540496826,MAE
8.055940628051758,1.1410397291183472,6.965592861175537,0.8369627594947815,MAE
5.973119735717773,1.3086888790130615,5.453989028930664,0.6417582035064697,MAE
2.960498571395874,3.9657535552978516,0.4244964122772217,2.3046112060546875,MAE
9.826802253723145,10.792438507080078,0.631915271282196,6.678217887878418,MAE
11.127584457397461,11.826915740966797,2.6303954124450684,6.7747015953063965,MAE
8.409920692443848,8.715442657470703,3.483130931854248,6.387861728668213,MAE
2.03226637840271,2.153064489364624,2.574387311935425,2.2531745433807373,MAE
0.6319993138313293,0.9167361259460449,0.12522843480110168,0.5221551656723022,MAE
8.049424171447754,2.5340347290039062,0.35553544759750366,3.4093077182769775,MAE
10.614967346191406,3.406090259552002,1.3907136917114258,4.2101149559021,MAE
16.15656852722168,4.338188648223877,3.6728971004486084,5.60728645324707,MAE
13.763422012329102,1.1555213928222656,6.917112827301025,2.6672778129577637,MAE
8.067724227905273,0.7811965942382812,6.046164512634277,0.806786298751831,MAE
4.602100849151611,2.365068197250366,2.2646689414978027,1.6286044120788574,MAE
2.868445634841919,3.816276788711548,0.5175563097000122,2.2321324348449707,MAE
8.966218948364258,9.998713493347168,0.2975066900253296,6.280684947967529,MAE
10.520979881286621,11.027902603149414,2.2136647701263428,6.445071697235107,MAE
7.846980571746826,7.813151836395264,3.4206762313842773,6.130713939666748,MAE
4.817739963531494,5.120199203491211,2.8339145183563232,4.257284641265869,MAE
0.9774733185768127,1.418775200843811,0.16575045883655548,0.8297121524810791,MAE
6.110673427581787,6.62758731842041,0.591758131980896,4.048833847045898,MAE
14.528826713562012,11.956028938293457,2.4835317134857178,8.000441551208496,MAE
12.986391067504883,6.835595607757568,5.628212928771973,4.731259346008301,MAE
11.368419647216797,4.493805408477783,7.598944187164307,2.754427671432495,MAE
8.695521354675293,3.9101998805999756,7.436234474182129,1.7231621742248535,MAE
4.893338203430176,2.085494041442871,6.287547588348389,0.7638841867446899,MAE
1.0013494491577148,1.5698349475860596,0.47009506821632385,0.9075650572776794,MAE
8.280131340026855,9.378772735595703,0.26965487003326416,5.861159324645996,MAE
11.43319320678711,12.190369606018066,2.194899320602417,7.142887115478516,MAE
8.965922355651855,9.650500297546387,3.5860159397125244,6.6486334800720215,MAE
4.180460453033447,4.351503372192383,2.971667766571045,3.8345439434051514,MAE
2.050542116165161,2.3448119163513184,0.4293154776096344,1.472406268119812,MAE
8.73656177520752,8.109686851501465,0.5554145574569702,5.43027925491333,MAE
10.991275787353516,9.540929794311523,1.3449417352676392,6.395754337310791,MAE
12.900174140930176,7.124140739440918,2.68017840385437,5.781378269195557,MAE
14.61579418182373,6.321861743927002,6.2240071296691895,4.9045491218566895,MAE
10.494009017944336,4.600362777709961,7.053801536560059,2.680190324783325,MAE
7.2293009757995605,3.6704657077789307,4.284220218658447,2.2051820755004883,MAE
2.54366135597229,2.0132601261138916,0.8278130292892456,1.2997549772262573,MAE
8.904972076416016,9.333858489990234,0.3522430956363678,6.004207134246826,MAE
11.48520278930664,11.629332542419434,2.3718183040618896,6.914238929748535,MAE
9.10719108581543,9.101149559020996,3.2566888332366943,6.794828414916992,MAE
5.807276248931885,5.543220520019531,2.1151978969573975,4.4540839195251465,MAE
1.704219102859497,1.9485112428665161,0.18028895556926727,1.2160007953643799,MAE
3.9050238132476807,2.8475804328918457,0.6461719274520874,2.048006296157837,MAE
12.78477668762207,8.897647857666016,2.714827537536621,6.3225321769714355,MAE
14.381991386413574,8.772385597229004,5.9374518394470215,5.7389750480651855,MAE
12.442484855651855,4.513641834259033,8.274613380432129,2.8938374519348145,MAE
8.835234642028809,3.1654796600341797,8.234060287475586,1.2555515766143799,MAE
6.1325459480285645,2.7627346515655518,5.53110408782959,1.1322230100631714,MAE
2.3364980220794678,2.616140127182007,0.3091272711753845,1.6687991619110107,MAE
10.6737699508667,11.390064239501953,1.0927276611328125,6.994811058044434,MAE
3.741821527481079,3.0843429565429688,12.920961380004883,6.582375526428223,MAE
4.7987961769104,4.367344379425049,8.090139389038086,5.75209379196167,MAE
3.0345237255096436,3.5425314903259277,1.8500065803527832,2.809020519256592,MAE
5.134592533111572,4.4222731590271,0.3561748266220093,3.1341123580932617,MAE
9.987117767333984,1.3540571928024292,4.580114841461182,2.221578359603882,MAE
11.234980583190918,0.7077968120574951,6.8740363121032715,1.2231255769729614,MAE
9.711748123168945,0.37785598635673523,5.743988513946533,1.3622875213623047,MAE
9.41420841217041,0.7106890678405762,6.189886093139648,1.3116706609725952,MAE
10.267400741577148,3.362090587615967,2.2197484970092773,3.8032479286193848,MAE
8.4577054977417,3.831993341445923,2.2187397480010986,4.8321356773376465,MAE
4.907646656036377,2.763761043548584,7.8526716232299805,5.174692630767822,MAE
3.485283851623535,2.3236796855926514,12.679418563842773,6.107028961181641,MAE
4.153149604797363,3.225121259689331,13.610233306884766,6.99616813659668,MAE
5.131172180175781,4.793676376342773,9.6154146194458,6.513420581817627,MAE
3.269467353820801,3.229846477508545,2.661001205444336,3.053438425064087,MAE
5.655755519866943,1.6780486106872559,4.421550273895264,1.2402679920196533,MAE
9.126399993896484,2.8636510372161865,7.041271686553955,0.6714446544647217,MAE
10.425156593322754,3.839250326156616,8.345393180847168,0.6457192301750183,MAE
9.290587425231934,3.5908679962158203,9.488809585571289,1.2630301713943481,MAE
