Date12[DDMMYYYYhhmm],Simulation_Period,Run,IDpoint,Tair[C],snow_depth[mm],snow_water_equivalent[mm],SWin[W/m2],Psnow_over_canopy[mm],Prain_over_canopy[mm]
07/02/2018 12:00,3,1,1,-29.767230,4.316037,0.712760,51.047120,0.000000,0.000000
07/02/2018 13:00,3,1,1,-29.980270,4.230011,0.698676,52.440474,0.000000,0.000000
07/02/2018 14:00,3,1,1,-29.691530,4.141926,0.684248,48.024283,0.000000,0.000000
07/02/2018 15:00,3,1,1,-29.922070,4.052439,0.669582,38.267723,0.000000,0.000000
07/02/2018 16:00,3,1,1,-29.420650,3.960882,0.654485,24.096586,0.000350,0.000000
07/02/2018 17:00,3,1,1,-27.233830,3.879116,0.640360,39.259923,0.003550,0.000000
07/02/2018 18:00,3,1,1,-26.162160,3.819556,0.629290,3.322497,0.008175,0.000000
07/02/2018 19:00,3,1,1,-25.755910,3.813557,0.625648,0.000000,0.016520,0.000000
07/02/2018 20:00,3,1,1,-24.097050,3.822939,0.625305,0.000000,0.022675,0.000000
07/02/2018 21:00,3,1,1,-23.713210,3.788432,0.618616,0.000000,0.017955,0.000000
07/02/2018 22:00,3,1,1,-23.665790,3.680831,0.601274,0.000000,0.008880,0.000000
07/02/2018 23:00,3,1,1,-24.133930,3.550443,0.580350,0.000000,0.004720,0.000000
08/02/2018 00:00,3,1,1,-24.206480,3.409715,0.557705,0.000000,0.002940,0.000000
08/02/2018 01:00,3,1,1,-23.995360,3.250876,0.532001,0.000000,0.001470,0.000000
08/02/2018 02:00,3,1,1,-23.926250,3.089110,0.505725,0.000000,0.000675,0.000000
08/02/2018 03:00,3,1,1,-24.347730,3.089223,0.480386,0.000000,0.000020,0.000000
08/02/2018 04:00,3,1,1,-24.961560,3.089223,0.456828,0.000000,0.000000,0.000000
08/02/2018 05:00,3,1,1,-25.480590,3.089223,0.434698,0.000000,0.000000,0.000000
08/02/2018 06:00,3,1,1,-25.448460,3.089223,0.413005,0.000000,0.000000,0.000000
08/02/2018 07:00,3,1,1,-25.494050,3.089223,0.391715,0.000000,0.000000,0.000000
08/02/2018 08:00,3,1,1,-25.488020,3.089223,0.369948,2.681851,0.000000,0.000000
08/02/2018 09:00,3,1,1,-25.419940,3.089223,0.347434,16.699323,0.000000,0.000000
08/02/2018 10:00,3,1,1,-25.183040,3.089223,0.322380,32.313397,0.000000,0.000000
08/02/2018 11:00,3,1,1,-25.109040,3.089223,0.295761,44.297063,0.000000,0.000000
08/02/2018 12:00,3,1,1,-25.120240,3.092724,0.268408,51.316421,0.000635,0.000000
08/02/2018 13:00,3,1,1,-24.947280,3.098560,0.240934,52.688144,0.001050,0.000000
08/02/2018 14:00,3,1,1,-23.710880,3.106303,0.212715,48.234545,0.001360,0.000000
08/02/2018 15:00,3,1,1,-24.061430,3.110017,0.184509,38.535593,0.000650,0.000000
08/02/2018 16:00,3,1,1,-24.361620,3.113573,0.156258,24.457730,0.000635,0.000000
08/02/2018 17:00,3,1,1,-23.240100,3.120629,0.123437,41.476875,0.001340,0.000000
08/02/2018 18:00,3,1,1,-22.287640,3.132259,0.087732,3.781877,0.002410,0.000000
08/02/2018 19:00,3,1,1,-21.343930,3.161556,0.052558,0.000000,0.006275,0.000000
08/02/2018 20:00,3,1,1,-19.415240,3.206144,0.012487,0.000000,0.010415,0.000000
08/02/2018 21:00,3,1,1,-18.487750,0.000000,0.000000,0.000000,0.010330,0.000000
08/02/2018 22:00,3,1,1,-17.232760,0.056574,0.014810,0.000000,0.004480,0.000000
08/02/2018 23:00,3,1,1,-17.582280,0.000000,0.000000,0.000000,0.002380,0.000000
09/02/2018 00:00,3,1,1,-17.555040,0.026466,0.007065,0.000000,0.004685,0.000000
09/02/2018 01:00,3,1,1,-17.241550,0.000000,0.000000,0.000000,0.006610,0.000000
09/02/2018 02:00,3,1,1,-16.807830,0.056622,0.014205,0.000000,0.007595,0.000000
09/02/2018 03:00,3,1,1,-17.333440,0.000000,0.000000,0.000000,0.007365,0.000000
09/02/2018 04:00,3,1,1,-17.858600,0.061542,0.014895,0.000000,0.007530,0.000000
09/02/2018 05:00,3,1,1,-17.728590,0.000000,0.000000,0.000000,0.006185,0.000000
09/02/2018 06:00,3,1,1,-17.966140,0.046126,0.011750,0.000000,0.005565,0.000000
09/02/2018 07:00,3,1,1,-18.696200,0.000000,0.000000,0.000000,0.003535,0.000000
09/02/2018 08:00,3,1,1,-20.853410,0.019648,0.005070,2.859528,0.001535,0.000000
09/02/2018 09:00,3,1,1,-21.332810,0.000000,0.000000,17.065795,0.001030,0.000000
09/02/2018 10:00,3,1,1,-23.838040,0.007436,0.001715,32.774906,0.000685,0.000000
09/02/2018 11:00,3,1,1,-24.118470,0.000000,0.000000,44.792238,0.000345,0.000000
09/02/2018 12:00,3,1,1,-24.362590,0.003449,0.000690,51.839086,0.000345,0.000000
09/02/2018 13:00,3,1,1,-24.429000,0.000000,0.000000,53.234752,0.000635,0.000000
09/02/2018 14:00,3,1,1,-24.902050,0.005339,0.000980,48.888277,0.000345,0.000000
09/02/2018 15:00,3,1,1,-24.985260,0.000000,0.000000,39.147739,0.000345,0.000000
09/02/2018 16:00,3,1,1,-24.993940,0.002035,0.000345,25.012137,0.000000,0.000000
09/02/2018 17:00,3,1,1,-23.647860,0.000000,0.000000,55.115918,0.000665,0.000000
09/02/2018 18:00,3,1,1,-23.283750,0.008764,0.001470,4.268747,0.000805,0.000000
09/02/2018 19:00,3,1,1,-22.732640,0.000000,0.000000,0.000000,0.008720,0.000000
09/02/2018 20:00,3,1,1,-21.635680,0.231474,0.031835,0.000000,0.023115,0.000000
09/02/2018 21:00,3,1,1,-21.324660,0.531021,0.043073,0.000000,0.038545,0.000000
09/02/2018 22:00,3,1,1,-21.231980,1.013211,0.072802,0.000000,0.054560,0.000000
09/02/2018 23:00,3,1,1,-21.238330,1.622940,0.113573,0.000000,0.063660,0.000000
10/02/2018 00:00,3,1,1,-21.558040,2.246869,0.155178,0.000000,0.063815,0.000000
10/02/2018 01:00,3,1,1,-21.666690,2.890213,0.198810,0.000000,0.065090,0.000000
10/02/2018 02:00,3,1,1,-21.725560,3.388697,0.227972,0.000000,0.049580,0.000000
10/02/2018 03:00,3,1,1,-21.866290,3.648972,0.233933,0.000000,0.025965,0.000000
10/02/2018 04:00,3,1,1,-22.472170,3.746878,0.224935,0.000000,0.009780,0.000000
10/02/2018 05:00,3,1,1,-25.011750,3.778438,0.209901,0.000000,0.003225,0.000000
10/02/2018 06:00,3,1,1,-25.135830,3.795030,0.193828,0.000000,0.001800,0.000000
10/02/2018 07:00,3,1,1,-25.041560,3.804454,0.176798,0.000000,0.001085,0.000000
10/02/2018 08:00,3,1,1,-27.619020,3.815850,0.159892,3.120250,0.001395,0.000000
10/02/2018 09:00,3,1,1,-27.627180,3.829651,0.143281,17.700600,0.001745,0.000000
10/02/2018 10:00,3,1,1,-29.283650,3.842735,0.126157,33.547230,0.001765,0.000000
10/02/2018 11:00,3,1,1,-29.398380,3.857717,0.109035,45.660215,0.002050,0.000000
10/02/2018 12:00,3,1,1,-29.422440,3.875122,0.091851,52.751146,0.002395,0.000000
10/02/2018 13:00,3,1,1,-30.314530,3.890340,0.075767,54.216125,0.002050,0.000000
10/02/2018 14:00,3,1,1,-31.814990,3.900764,0.061293,49.900502,0.001395,0.000000
10/02/2018 15:00,3,1,1,-31.935150,3.906006,0.047474,40.073625,0.000665,0.000000
10/02/2018 16:00,3,1,1,-31.810870,3.911408,0.034492,25.786719,0.000670,0.000000
10/02/2018 17:00,3,1,1,-30.746960,3.912239,0.019859,63.078586,0.000100,0.000000
10/02/2018 18:00,3,1,1,-30.472470,3.915017,0.007111,4.803692,0.000345,0.000000
10/02/2018 19:00,3,1,1,-29.996960,0.000000,0.000000,0.000000,0.000665,0.000000
10/02/2018 20:00,3,1,1,-28.888640,0.009958,0.001300,0.000000,0.000635,0.000000
10/02/2018 21:00,3,1,1,-28.803470,0.000000,0.000000,0.000000,0.000415,0.000000
10/02/2018 22:00,3,1,1,-29.445980,0.006089,0.000780,0.000000,0.000365,0.000000
10/02/2018 23:00,3,1,1,-29.811230,0.000000,0.000000,0.000000,0.000050,0.000000
11/02/2018 00:00,3,1,1,-30.407700,0.000376,0.000050,0.000000,0.000000,0.000000
11/02/2018 01:00,3,1,1,-30.732600,0.000000,0.000000,0.000000,0.000000,0.000000
11/02/2018 02:00,3,1,1,-31.055500,0.000000,0.000000,0.000000,0.000000,0.000000
11/02/2018 03:00,3,1,1,-31.147720,0.000000,0.000000,0.000000,0.000295,0.000000
11/02/2018 04:00,3,1,1,-31.156540,0.002133,0.000295,0.000000,0.000000,0.000000
11/02/2018 05:00,3,1,1,-31.494600,0.000000,0.000000,0.000000,0.000000,0.000000
11/02/2018 06:00,3,1,1,-31.640900,0.000000,0.000000,0.000000,0.000000,0.000000
11/02/2018 07:00,3,1,1,-31.648930,0.000000,0.000000,0.000000,0.000000,0.000000
11/02/2018 08:00,3,1,1,-31.745820,0.000000,0.000000,3.367892,0.000000,0.000000
11/02/2018 09:00,3,1,1,-31.627810,0.000000,0.000000,18.292922,0.000000,0.000000
11/02/2018 10:00,3,1,1,-31.169080,0.000000,0.000000,34.172600,0.000000,0.000000
11/02/2018 11:00,3,1,1,-31.127460,0.000000,0.000000,46.330415,0.000000,0.000000
11/02/2018 12:00,3,1,1,-31.889040,0.000000,0.000000,53.497632,0.000000,0.000000
11/02/2018 13:00,3,1,1,-32.274410,0.000000,0.000000,54.938618,0.000000,0.000000
11/02/2018 14:00,3,1,1,-32.533890,0.000000,0.000000,50.535293,0.000000,0.000000
11/02/2018 15:00,3,1,1,-32.729870,0.000000,0.000000,40.689226,0.000000,0.000000
11/02/2018 16:00,3,1,1,-32.744960,0.000000,0.000000,26.362402,0.000000,0.000000
11/02/2018 17:00,3,1,1,-30.449580,0.000000,0.000000,57.100513,0.000365,0.000000
11/02/2018 18:00,3,1,1,-29.662200,0.015312,0.002130,5.285759,0.001765,0.000000
11/02/2018 19:00,3,1,1,-28.982960,0.000000,0.000000,0.000000,0.001535,0.000000
11/02/2018 20:00,3,1,1,-27.327960,0.026558,0.003670,0.000000,0.002135,0.000000
11/02/2018 21:00,3,1,1,-27.194120,0.000000,0.000000,0.000000,0.001085,0.000000
11/02/2018 22:00,3,1,1,-28.255940,0.010675,0.001470,0.000000,0.000385,0.000000
11/02/2018 23:00,3,1,1,-28.764140,0.000000,0.000000,0.000000,0.000000,0.000000
12/02/2018 00:00,3,1,1,-29.589290,0.000000,0.000000,0.000000,0.000000,0.000000
12/02/2018 01:00,3,1,1,-30.132640,0.000000,0.000000,0.000000,0.000000,0.000000
12/02/2018 02:00,3,1,1,-30.546260,0.000000,0.000000,0.000000,0.000000,0.000000
12/02/2018 03:00,3,1,1,-30.494310,0.000000,0.000000,0.000000,0.000000,0.000000
12/02/2018 04:00,3,1,1,-30.086200,0.000000,0.000000,0.000000,0.000055,0.000000
12/02/2018 05:00,3,1,1,-28.729540,0.000813,0.000110,0.000000,0.000055,0.000000
12/02/2018 06:00,3,1,1,-28.327130,0.000000,0.000000,0.000000,0.000415,0.000000
12/02/2018 07:00,3,1,1,-27.972430,0.008494,0.001120,0.000000,0.000705,0.000000
12/02/2018 08:00,3,1,1,-27.972850,0.000000,0.000000,3.595184,0.001070,0.000000
12/02/2018 09:00,3,1,1,-27.879650,0.013492,0.001770,18.696659,0.000700,0.000000
12/02/2018 10:00,3,1,1,-27.322910,0.000000,0.000000,34.549081,0.000365,0.000000
12/02/2018 11:00,3,1,1,-27.350690,0.005798,0.000730,46.687956,0.000365,0.000000
12/02/2018 12:00,3,1,1,-27.407070,0.000000,0.000000,53.798836,0.000365,0.000000
12/02/2018 13:00,3,1,1,-27.210050,0.016113,0.001815,55.200471,0.001450,0.000000
12/02/2018 14:00,3,1,1,-26.374620,0.000000,0.000000,50.744702,0.007140,0.000000
12/02/2018 15:00,3,1,1,-25.978530,0.212778,0.023475,40.913774,0.016335,0.000000
12/02/2018 16:00,3,1,1,-25.757930,0.444982,0.027562,26.655261,0.025365,0.000000
12/02/2018 17:00,3,1,1,-24.261180,0.738334,0.035887,41.853148,0.031680,0.000000
12/02/2018 18:00,3,1,1,-23.520080,0.989062,0.041281,5.729777,0.028245,0.000000
12/02/2018 19:00,3,1,1,-22.737840,1.280685,0.051193,0.000000,0.032240,0.000000
12/02/2018 20:00,3,1,1,-21.444050,1.638643,0.067594,0.000000,0.038810,0.000000
12/02/2018 21:00,3,1,1,-21.375490,2.390094,0.122456,0.000000,0.076865,0.000000
12/02/2018 22:00,3,1,1,-21.249050,2.974771,0.158338,0.000000,0.056305,0.000000
12/02/2018 23:00,3,1,1,-20.951400,3.208819,0.162199,0.000000,0.021545,0.000000
13/02/2018 00:00,3,1,1,-21.071230,3.339473,0.160646,0.000000,0.010755,0.000000
13/02/2018 01:00,3,1,1,-22.182130,3.359075,0.148572,0.000000,0.001765,0.000000
13/02/2018 02:00,3,1,1,-23.823060,3.362611,0.135009,0.000000,0.000330,0.000000
13/02/2018 03:00,3,1,1,-24.312070,3.366466,0.121672,0.000000,0.000365,0.000000
13/02/2018 04:00,3,1,1,-24.776180,3.378152,0.109843,0.000000,0.001070,0.000000
13/02/2018 05:00,3,1,1,-25.952180,3.403114,0.099751,0.000000,0.002140,0.000000
13/02/2018 06:00,3,1,1,-26.232250,3.424018,0.090035,0.000000,0.001800,0.000000
13/02/2018 07:00,3,1,1,-26.022830,3.453364,0.081287,0.000000,0.002540,0.000000
13/02/2018 08:00,3,1,1,-26.425420,3.528946,0.075095,3.845153,0.006585,0.000000
13/02/2018 09:00,3,1,1,-25.770800,3.710655,0.076744,19.149129,0.016990,0.000000
13/02/2018 10:00,3,1,1,-27.257780,3.912801,0.078813,35.102948,0.021430,0.000000
13/02/2018 11:00,3,1,1,-27.512210,4.070713,0.076033,47.281125,0.019165,0.000000
13/02/2018 12:00,3,1,1,-28.148420,4.182749,0.067782,54.446661,0.014620,0.000000
13/02/2018 13:00,3,1,1,-29.024930,4.247895,0.054340,55.926625,0.008720,0.000000
13/02/2018 14:00,3,1,1,-31.024550,4.278432,0.039009,51.635676,0.004105,0.000000
13/02/2018 15:00,3,1,1,-31.747130,4.295535,0.023486,41.797548,0.002360,0.000000
13/02/2018 16:00,3,1,1,-32.613240,4.305610,0.008837,27.451440,0.001475,0.000000
13/02/2018 17:00,3,1,1,-33.665310,0.000000,0.000000,69.501718,0.000755,0.000000
13/02/2018 18:00,3,1,1,-33.556370,0.009257,0.001440,6.371564,0.000685,0.000000
13/02/2018 19:00,3,1,1,-33.283140,0.000000,0.000000,0.000000,0.000700,0.000000
13/02/2018 20:00,3,1,1,-33.310500,0.008506,0.001400,0.000000,0.000700,0.000000
13/02/2018 21:00,3,1,1,-33.354860,0.000000,0.000000,0.000000,0.000700,0.000000
13/02/2018 22:00,3,1,1,-35.691830,0.008124,0.001370,0.000000,0.000670,0.000000
13/02/2018 23:00,3,1,1,-36.554520,0.000000,0.000000,0.000000,0.000100,0.000000
14/02/2018 00:00,3,1,1,-37.056920,0.000609,0.000100,0.000000,0.000000,0.000000
14/02/2018 01:00,3,1,1,-37.410800,0.000000,0.000000,0.000000,0.000000,0.000000
14/02/2018 02:00,3,1,1,-38.820020,0.000000,0.000000,0.000000,0.000000,0.000000
14/02/2018 03:00,3,1,1,-39.065250,0.000000,0.000000,0.000000,0.000000,0.000000
14/02/2018 04:00,3,1,1,-39.552570,0.000000,0.000000,0.000000,0.000000,0.000000
14/02/2018 05:00,3,1,1,-40.896910,0.000000,0.000000,0.000000,0.000000,0.000000
14/02/2018 06:00,3,1,1,-41.051790,0.000000,0.000000,0.000000,0.000000,0.000000
14/02/2018 07:00,3,1,1,-41.138200,0.000000,0.000000,0.000000,0.000000,0.000000
14/02/2018 08:00,3,1,1,-42.296190,0.000000,0.000000,4.221219,0.000000,0.000000
14/02/2018 09:00,3,1,1,-42.671070,0.000000,0.000000,20.118580,0.000000,0.000000
14/02/2018 10:00,3,1,1,-42.652690,0.000000,0.000000,36.338696,0.000000,0.000000
14/02/2018 11:00,3,1,1,-43.066300,0.000000,0.000000,48.714570,0.000000,0.000000
14/02/2018 12:00,3,1,1,-43.653730,0.000000,0.000000,55.966738,0.000000,0.000000
14/02/2018 13:00,3,1,1,-43.193210,0.000000,0.000000,57.383986,0.000700,0.000000
14/02/2018 14:00,3,1,1,-41.671650,0.021507,0.002235,52.840657,0.001535,0.000000
14/02/2018 15:00,3,1,1,-41.035840,0.000000,0.000000,42.833681,0.004305,0.000000
14/02/2018 16:00,3,1,1,-40.487810,0.074400,0.009380,28.279231,0.005075,0.000000
14/02/2018 17:00,3,1,1,-37.756870,0.000000,0.000000,61.889025,0.004370,0.000000
14/02/2018 18:00,3,1,1,-36.938110,0.065006,0.009725,7.026291,0.005355,0.000000
14/02/2018 19:00,3,1,1,-36.458370,0.000000,0.000000,0.000000,0.004350,0.000000
14/02/2018 20:00,3,1,1,-34.874860,0.063763,0.010785,0.000000,0.006435,0.000000
14/02/2018 21:00,3,1,1,-34.504550,0.000000,0.000000,0.000000,0.014420,0.000000
14/02/2018 22:00,3,1,1,-33.748250,0.216878,0.037385,0.000000,0.022965,0.000000
14/02/2018 23:00,3,1,1,-33.687130,0.313342,0.040246,0.000000,0.016535,0.000000
15/02/2018 00:00,3,1,1,-34.294660,0.359309,0.035469,0.000000,0.007500,0.000000
15/02/2018 01:00,3,1,1,-34.683240,0.376991,0.026781,0.000000,0.002840,0.000000
15/02/2018 02:00,3,1,1,-34.699140,0.383792,0.016576,0.000000,0.001085,0.000000
15/02/2018 03:00,3,1,1,-35.235780,0.384018,0.006423,0.000000,0.000035,0.000000
15/02/2018 04:00,3,1,1,-35.652980,0.000000,0.000000,0.000000,0.000020,0.000000
15/02/2018 05:00,3,1,1,-35.992130,0.000128,0.000020,0.000000,0.000000,0.000000
15/02/2018 06:00,3,1,1,-36.072240,0.000000,0.000000,0.000000,0.000000,0.000000
15/02/2018 07:00,3,1,1,-35.702530,0.000000,0.000000,0.000000,0.000685,0.000000
15/02/2018 08:00,3,1,1,-33.997380,0.023302,0.003515,4.475881,0.002830,0.000000
15/02/2018 09:00,3,1,1,-33.561400,0.000000,0.000000,20.413915,0.006460,0.000000
15/02/2018 10:00,3,1,1,-32.099380,0.139572,0.022295,36.468455,0.015835,0.000000
15/02/2018 11:00,3,1,1,-32.223050,0.284820,0.028574,48.750473,0.024735,0.000000
15/02/2018 12:00,3,1,1,-31.652100,0.455945,0.037995,55.893638,0.029415,0.000000
15/02/2018 13:00,3,1,1,-31.472470,0.651434,0.050780,57.310302,0.033555,0.000000
15/02/2018 14:00,3,1,1,-30.897780,0.884979,0.069413,52.830459,0.039795,0.000000
15/02/2018 15:00,3,1,1,-30.528110,1.169353,0.095691,42.898332,0.047155,0.000000
15/02/2018 16:00,3,1,1,-30.314990,1.401498,0.113537,28.465500,0.037015,0.000000
15/02/2018 17:00,3,1,1,-29.033160,1.537513,0.113633,48.888569,0.020655,0.000000
15/02/2018 18:00,3,1,1,-28.216000,1.611468,0.105856,7.619073,0.010990,0.000000
15/02/2018 19:00,3,1,1,-27.667910,1.624033,0.090998,0.000000,0.001895,0.000000
15/02/2018 20:00,3,1,1,-26.861820,1.629675,0.076200,0.000000,0.000815,0.000000
15/02/2018 21:00,3,1,1,-26.677840,1.632266,0.061645,0.000000,0.000365,0.000000
15/02/2018 22:00,3,1,1,-27.023530,1.632266,0.047739,0.000000,0.000000,0.000000
15/02/2018 23:00,3,1,1,-27.402470,1.632266,0.034295,0.000000,0.000000,0.000000
16/02/2018 00:00,3,1,1,-27.747410,1.632266,0.021392,0.000000,0.000000,0.000000
16/02/2018 01:00,3,1,1,-28.005840,1.632266,0.008695,0.000000,0.000000,0.000000
16/02/2018 02:00,3,1,1,-28.512160,0.000000,0.000000,0.000000,0.000000,0.000000
16/02/2018 03:00,3,1,1,-28.539350,0.000000,0.000000,0.000000,0.000000,0.000000
16/02/2018 04:00,3,1,1,-29.172090,0.000000,0.000000,0.000000,0.000000,0.000000
16/02/2018 05:00,3,1,1,-28.502370,0.000000,0.000000,0.000000,0.000000,0.000000
16/02/2018 06:00,3,1,1,-28.132290,0.000000,0.000000,0.000000,0.000000,0.000000
16/02/2018 07:00,3,1,1,-27.893840,0.000000,0.000000,0.000000,0.000000,0.000000
16/02/2018 08:00,3,1,1,-27.859010,0.000000,0.000000,4.818392,0.000000,0.000000
16/02/2018 09:00,3,1,1,-28.021730,0.000000,0.000000,20.795735,0.000345,0.000000
16/02/2018 10:00,3,1,1,-26.899230,0.005983,0.000980,36.802615,0.000635,0.000000
16/02/2018 11:00,3,1,1,-27.235990,0.000000,0.000000,49.052668,0.001705,0.000000
16/02/2018 12:00,3,1,1,-26.957340,0.028667,0.005095,56.188554,0.003390,0.000000
16/02/2018 13:00,3,1,1,-27.014370,0.000000,0.000000,57.614799,0.006075,0.000000
16/02/2018 14:00,3,1,1,-26.182210,0.085087,0.015295,53.125649,0.009220,0.000000
16/02/2018 15:00,3,1,1,-25.864940,0.000000,0.000000,43.224610,0.013765,0.000000
16/02/2018 16:00,3,1,1,-25.329030,0.158329,0.029145,28.821867,0.015380,0.000000
16/02/2018 17:00,3,1,1,-24.441830,0.000000,0.000000,63.920808,0.010900,0.000000
16/02/2018 18:00,3,1,1,-23.182020,0.093356,0.017210,9.475227,0.006310,0.000000
16/02/2018 19:00,3,1,1,-22.809560,0.000000,0.000000,0.000000,0.005345,0.000000
16/02/2018 20:00,3,1,1,-22.882100,0.070433,0.013175,0.000000,0.007830,0.000000
16/02/2018 21:00,3,1,1,-23.407850,0.000000,0.000000,0.000000,0.007860,0.000000
16/02/2018 22:00,3,1,1,-22.984650,0.081974,0.015115,0.000000,0.007255,0.000000
16/02/2018 23:00,3,1,1,-23.324740,0.000000,0.000000,0.000000,0.010265,0.000000
17/02/2018 00:00,3,1,1,-23.548840,0.107967,0.018300,0.000000,0.008035,0.000000
17/02/2018 01:00,3,1,1,-23.686110,0.000000,0.000000,0.000000,0.005025,0.000000
17/02/2018 02:00,3,1,1,-25.081310,0.049542,0.008225,0.000000,0.003200,0.000000
17/02/2018 03:00,3,1,1,-25.472050,0.000000,0.000000,0.000000,0.002445,0.000000
17/02/2018 04:00,3,1,1,-26.512050,0.025227,0.004210,0.000000,0.001765,0.000000
17/02/2018 05:00,3,1,1,-28.580260,0.000000,0.000000,0.000000,0.001030,0.000000
17/02/2018 06:00,3,1,1,-28.874160,0.012224,0.002010,0.000000,0.000980,0.000000
17/02/2018 07:00,3,1,1,-29.389100,0.000000,0.000000,0.000000,0.000700,0.000000
17/02/2018 08:00,3,1,1,-31.117940,0.009392,0.001400,5.102240,0.000700,0.000000
17/02/2018 09:00,3,1,1,-31.686000,0.000000,0.000000,21.450518,0.000695,0.000000
17/02/2018 10:00,3,1,1,-32.741320,0.005229,0.000695,37.671792,0.000000,0.000000
17/02/2018 11:00,3,1,1,-32.927430,0.000000,0.000000,50.008043,0.000565,0.000000
17/02/2018 12:00,3,1,1,-33.025340,0.032118,0.003255,57.218109,0.002690,0.000000
17/02/2018 13:00,3,1,1,-32.147610,0.000000,0.000000,58.588273,0.006330,0.000000
17/02/2018 14:00,3,1,1,-32.371090,0.165496,0.014905,54.135959,0.008575,0.000000
17/02/2018 15:00,3,1,1,-31.865780,0.286086,0.014536,44.141795,0.010100,0.000000
17/02/2018 16:00,3,1,1,-31.456590,0.445399,0.017419,29.613220,0.013240,0.000000
17/02/2018 17:00,3,1,1,-30.206380,0.655254,0.023083,59.369493,0.017755,0.000000
17/02/2018 18:00,3,1,1,-29.450820,0.932892,0.036003,9.875002,0.023855,0.000000
17/02/2018 19:00,3,1,1,-28.805740,1.113158,0.041452,0.000000,0.014965,0.000000
17/02/2018 20:00,3,1,1,-27.493580,1.274037,0.046996,0.000000,0.012940,0.000000
17/02/2018 21:00,3,1,1,-27.249370,1.423260,0.051749,0.000000,0.011575,0.000000
17/02/2018 22:00,3,1,1,-30.055950,1.524223,0.050929,0.000000,0.007835,0.000000
17/02/2018 23:00,3,1,1,-30.895170,1.582096,0.049206,0.000000,0.003985,0.000000
18/02/2018 00:00,3,1,1,-32.977480,1.600686,0.045003,0.000000,0.001270,0.000000
18/02/2018 01:00,3,1,1,-33.956890,1.607106,0.041140,0.000000,0.000435,0.000000
18/02/2018 02:00,3,1,1,-36.091840,1.617949,0.037863,0.000000,0.000700,0.000000
18/02/2018 03:00,3,1,1,-36.507200,1.629223,0.035738,0.000000,0.000670,0.000000
18/02/2018 04:00,3,1,1,-35.880340,1.642190,0.036098,0.000000,0.000700,0.000000
18/02/2018 05:00,3,1,1,-36.387150,1.655174,0.036626,0.000000,0.000670,0.000000
18/02/2018 06:00,3,1,1,-35.793240,1.668739,0.037321,0.000000,0.000700,0.000000
18/02/2018 07:00,3,1,1,-35.735960,1.675664,0.037382,0.000000,0.000400,0.000000
18/02/2018 08:00,3,1,1,-37.222430,1.675664,0.035974,5.502849,0.000000,0.000000
18/02/2018 09:00,3,1,1,-38.240050,1.680503,0.031744,22.200533,0.000350,0.000000
18/02/2018 10:00,3,1,1,-39.387180,1.680503,0.026133,38.571974,0.000000,0.000000
18/02/2018 11:00,3,1,1,-39.735080,1.680503,0.020354,51.003927,0.000000,0.000000
18/02/2018 12:00,3,1,1,-39.509870,1.688779,0.014482,58.238872,0.000695,0.000000
18/02/2018 13:00,3,1,1,-38.874130,1.697000,0.008034,59.635434,0.000700,0.000000
18/02/2018 14:00,3,1,1,-38.186750,1.713989,0.001985,55.096110,0.001435,0.000000
18/02/2018 15:00,3,1,1,-37.624110,0.000000,0.000000,45.032105,0.001780,0.000000
18/02/2018 16:00,3,1,1,-37.247500,0.053068,0.004680,30.390429,0.002900,0.000000
18/02/2018 17:00,3,1,1,-34.523100,0.000000,0.000000,72.937432,0.005405,0.000000
18/02/2018 18:00,3,1,1,-33.513850,0.162029,0.014015,10.377606,0.008610,0.000000
18/02/2018 19:00,3,1,1,-32.379990,0.248341,0.013675,0.000000,0.007250,0.000000
18/02/2018 20:00,3,1,1,-30.879140,0.399893,0.018972,0.000000,0.012985,0.000000
18/02/2018 21:00,3,1,1,-30.498520,0.609724,0.027696,0.000000,0.018100,0.000000
18/02/2018 22:00,3,1,1,-30.282930,0.956694,0.047460,0.000000,0.028925,0.000000
18/02/2018 23:00,3,1,1,-30.651820,1.569950,0.086838,0.000000,0.048620,0.000000
19/02/2018 00:00,3,1,1,-30.764240,2.339548,0.138851,0.000000,0.061560,0.000000
19/02/2018 01:00,3,1,1,-31.011220,3.208154,0.200301,0.000000,0.071365,0.000000
19/02/2018 02:00,3,1,1,-30.642270,4.132658,0.264725,0.000000,0.073745,0.000000
19/02/2018 03:00,3,1,1,-30.520080,5.084909,0.325112,0.000000,0.068675,0.000000
19/02/2018 04:00,3,1,1,-30.216870,6.022324,0.378487,0.000000,0.059360,0.000000
19/02/2018 05:00,3,1,1,-30.411420,6.922481,0.426432,0.000000,0.053240,0.000000
19/02/2018 06:00,3,1,1,-30.107350,7.875599,0.477430,0.000000,0.054885,0.000000
19/02/2018 07:00,3,1,1,-29.718860,9.093580,0.539856,0.000000,0.062965,0.000000
19/02/2018 08:00,3,1,1,-29.963840,9.875673,0.581496,5.812987,0.042630,0.000000
19/02/2018 09:00,3,1,1,-29.757400,10.204065,0.602005,22.514035,0.024785,0.000000
19/02/2018 10:00,3,1,1,-31.085270,10.262763,0.610955,38.791697,0.016970,0.000000
19/02/2018 11:00,3,1,1,-31.177470,10.247250,0.615585,51.138980,0.013315,0.000000
19/02/2018 12:00,3,1,1,-31.381440,10.173774,0.616316,58.357901,0.010270,0.000000
