Date12[DDMMYYYYhhmm],Simulation_Period,Run,IDpoint,Tair[C],snow_depth[mm],snow_water_equivalent[mm],SWin[W/m2],Psnow_over_canopy[mm],Prain_over_canopy[mm]
01/01/2017 01:00,3,1,1,-22.601790,190.348646,39.777152,0.000000,0.006315,0.000000
01/01/2017 02:00,3,1,1,-22.652400,190.426889,39.783152,0.000000,0.006000,0.000000
01/01/2017 03:00,3,1,1,-22.562820,190.490751,39.788377,0.000000,0.005225,0.000000
01/01/2017 04:00,3,1,1,-22.485520,190.531234,39.792372,0.000000,0.003995,0.000000
01/01/2017 05:00,3,1,1,-22.274990,190.565858,39.796052,0.000000,0.003680,0.000000
01/01/2017 06:00,3,1,1,-22.022830,190.598889,39.799642,0.000000,0.003590,0.000000
01/01/2017 07:00,3,1,1,-21.879760,190.634227,39.803352,0.000000,0.003710,0.000000
01/01/2017 08:00,3,1,1,-21.742520,190.672312,39.807192,0.539609,0.003840,0.000000
01/01/2017 09:00,3,1,1,-21.617650,190.711422,39.811102,7.705729,0.003910,0.000000
01/01/2017 10:00,3,1,1,-21.728910,190.754837,39.815332,20.958683,0.004230,0.000000
01/01/2017 11:00,3,1,1,-21.556520,190.802552,39.819962,31.220921,0.004630,0.000000
01/01/2017 12:00,3,1,1,-21.354230,190.849326,39.824582,36.797739,0.004620,0.000000
01/01/2017 13:00,3,1,1,-21.346690,190.890388,39.828852,37.085811,0.004270,0.000000
01/01/2017 14:00,3,1,1,-21.255710,190.926331,39.832787,32.043333,0.003935,0.000000
01/01/2017 15:00,3,1,1,-21.155320,190.966501,39.836922,22.225764,0.004135,0.000000
01/01/2017 16:00,3,1,1,-21.150070,191.008596,39.841142,14.272317,0.004220,0.000000
01/01/2017 17:00,3,1,1,-21.225310,191.039864,39.844782,7.489517,0.003640,0.000000
01/01/2017 18:00,3,1,1,-21.214970,191.058427,39.847732,0.000000,0.002950,0.000000
01/01/2017 19:00,3,1,1,-20.966190,191.072151,39.850402,0.000000,0.002670,0.000000
01/01/2017 20:00,3,1,1,-20.730060,191.078743,39.852672,0.000000,0.002270,0.000000
01/01/2017 21:00,3,1,1,-20.712590,191.069033,39.854072,0.000000,0.001400,0.000000
01/01/2017 22:00,3,1,1,-20.507510,191.045167,39.854677,0.000000,0.000605,0.000000
01/01/2017 23:00,3,1,1,-20.389330,191.016716,39.854977,0.000000,0.000300,0.000000
02/01/2017 00:00,3,1,1,-20.451800,190.985828,39.855092,0.000000,0.000115,0.000000
02/01/2017 01:00,3,1,1,-20.530850,190.953900,39.855112,0.000000,0.000020,0.000000
02/01/2017 02:00,3,1,1,-20.492520,190.922318,39.855122,0.000000,0.000010,0.000000
02/01/2017 03:00,3,1,1,-20.331680,190.891027,39.855127,0.000000,0.000005,0.000000
02/01/2017 04:00,3,1,1,-20.383500,190.859951,39.855127,0.000000,0.000000,0.000000
02/01/2017 05:00,3,1,1,-20.423220,190.829122,39.855127,0.000000,0.000000,0.000000
02/01/2017 06:00,3,1,1,-20.480680,190.798473,39.855127,0.000000,0.000000,0.000000
02/01/2017 07:00,3,1,1,-20.596080,190.767954,39.855127,0.000000,0.000000,0.000000
02/01/2017 08:00,3,1,1,-20.766650,190.737542,39.855127,0.538028,0.000000,0.000000
02/01/2017 09:00,3,1,1,-20.904080,190.707028,39.855127,7.713283,0.000000,0.000000
02/01/2017 10:00,3,1,1,-20.626710,190.676017,39.855127,20.979870,0.000000,0.000000
02/01/2017 11:00,3,1,1,-20.474690,190.644380,39.855126,31.271719,0.000000,0.000000
02/01/2017 12:00,3,1,1,-20.381160,190.612155,39.855123,36.890508,0.000000,0.000000
02/01/2017 13:00,3,1,1,-20.368190,190.579360,39.855090,37.218921,0.000000,0.000000
02/01/2017 14:00,3,1,1,-20.353780,190.546147,39.855000,32.219562,0.000005,0.000000
02/01/2017 15:00,3,1,1,-20.168930,190.513033,39.854878,22.431534,0.000010,0.000000
02/01/2017 16:00,3,1,1,-20.122480,190.482356,39.854930,21.191323,0.000160,0.000000
02/01/2017 17:00,3,1,1,-20.060810,190.458329,39.855436,7.875109,0.000595,0.000000
02/01/2017 18:00,3,1,1,-19.894910,190.443779,39.856604,0.000000,0.001240,0.000000
02/01/2017 19:00,3,1,1,-19.669800,190.439696,39.858472,0.000000,0.001910,0.000000
02/01/2017 20:00,3,1,1,-19.416990,190.440536,39.860636,0.000000,0.002180,0.000000
02/01/2017 21:00,3,1,1,-19.238460,190.442799,39.862872,0.000000,0.002245,0.000000
02/01/2017 22:00,3,1,1,-19.214160,190.443681,39.865020,0.000000,0.002155,0.000000
02/01/2017 23:00,3,1,1,-19.173020,190.444535,39.867216,0.000000,0.002220,0.000000
03/01/2017 00:00,3,1,1,-19.211750,190.439612,39.869090,0.000000,0.001975,0.000000
03/01/2017 01:00,3,1,1,-19.267440,190.429310,39.870618,0.000000,0.001795,0.000000
03/01/2017 02:00,3,1,1,-19.303050,190.420394,39.872228,0.000000,0.002020,0.000000
03/01/2017 03:00,3,1,1,-19.288360,190.415457,39.874118,0.000000,0.002340,0.000000
03/01/2017 04:00,3,1,1,-19.082990,190.414693,39.876310,0.000000,0.002655,0.000000
03/01/2017 05:00,3,1,1,-18.793370,190.424191,39.879233,0.000000,0.003420,0.000000
03/01/2017 06:00,3,1,1,-18.432430,190.461502,39.884125,0.000000,0.005430,0.000000
03/01/2017 07:00,3,1,1,-18.003220,190.513747,39.890094,0.000000,0.006520,0.000000
03/01/2017 08:00,3,1,1,-17.549240,190.572755,39.896595,0.535720,0.007110,0.000000
03/01/2017 09:00,3,1,1,-17.125310,190.619411,39.902357,7.694403,0.006600,0.000000
03/01/2017 10:00,3,1,1,-16.730530,190.637886,39.906200,20.929863,0.005450,0.000000
03/01/2017 11:00,3,1,1,-16.352140,190.637427,39.908541,31.204718,0.005005,0.000000
03/01/2017 12:00,3,1,1,-16.120700,190.620696,39.909410,36.832069,0.004665,0.000000
03/01/2017 13:00,3,1,1,-16.000730,190.591688,39.909058,37.193787,0.004365,0.000000
03/01/2017 14:00,3,1,1,-15.910430,190.556798,39.908078,32.250536,0.004185,0.000000
03/01/2017 15:00,3,1,1,-15.796110,190.523691,39.907274,22.539220,0.004125,0.000000
03/01/2017 16:00,3,1,1,-15.622160,190.502539,39.907662,11.602490,0.004285,0.000000
03/01/2017 17:00,3,1,1,-15.497590,190.494339,39.909277,8.220965,0.004490,0.000000
03/01/2017 18:00,3,1,1,-15.413060,190.496604,39.911796,0.000000,0.004605,0.000000
03/01/2017 19:00,3,1,1,-15.383790,190.504459,39.914821,0.000000,0.004425,0.000000
03/01/2017 20:00,3,1,1,-15.322110,190.512538,39.917919,0.000000,0.003905,0.000000
03/01/2017 21:00,3,1,1,-15.240720,190.530551,39.921703,0.000000,0.004140,0.000000
03/01/2017 22:00,3,1,1,-15.286470,190.572076,39.926872,0.000000,0.005240,0.000000
03/01/2017 23:00,3,1,1,-15.443570,190.630885,39.932841,0.000000,0.005975,0.000000
04/01/2017 00:00,3,1,1,-15.684450,190.699111,39.939046,0.000000,0.006205,0.000000
04/01/2017 01:00,3,1,1,-15.963900,190.771535,39.945206,0.000000,0.006160,0.000000
04/01/2017 02:00,3,1,1,-16.205720,190.846916,39.951336,0.000000,0.006130,0.000000
04/01/2017 03:00,3,1,1,-16.389130,190.899622,39.956171,0.000000,0.004835,0.000000
04/01/2017 04:00,3,1,1,-16.538940,190.930060,39.959876,0.000000,0.003705,0.000000
04/01/2017 05:00,3,1,1,-16.666140,190.950185,39.963071,0.000000,0.003195,0.000000
04/01/2017 06:00,3,1,1,-16.747830,190.961508,39.965846,0.000000,0.002775,0.000000
04/01/2017 07:00,3,1,1,-16.814000,190.965537,39.968251,0.000000,0.002405,0.000000
04/01/2017 08:00,3,1,1,-16.940640,190.963988,39.970381,0.537294,0.002130,0.000000
04/01/2017 09:00,3,1,1,-17.118870,190.949545,39.971886,7.732047,0.001505,0.000000
04/01/2017 10:00,3,1,1,-17.053470,190.920912,39.972666,21.020810,0.000780,0.000000
04/01/2017 11:00,3,1,1,-17.126130,190.886280,39.973136,31.363489,0.000470,0.000000
04/01/2017 12:00,3,1,1,-17.384170,190.849861,39.973496,37.064796,0.000360,0.000000
04/01/2017 13:00,3,1,1,-17.764480,190.812214,39.973761,37.492722,0.000265,0.000000
04/01/2017 14:00,3,1,1,-18.195940,190.774508,39.973966,32.594586,0.000205,0.000000
04/01/2017 15:00,3,1,1,-18.618180,190.737838,39.974161,22.892040,0.000195,0.000000
04/01/2017 16:00,3,1,1,-19.057890,190.702091,39.974361,21.981139,0.000200,0.000000
04/01/2017 17:00,3,1,1,-19.404800,190.667445,39.974531,8.779646,0.000170,0.000000
04/01/2017 18:00,3,1,1,-19.771270,190.634604,39.974686,0.000000,0.000155,0.000000
04/01/2017 19:00,3,1,1,-19.984600,190.603788,39.974871,0.000000,0.000185,0.000000
04/01/2017 20:00,3,1,1,-20.184740,190.578392,39.975311,0.000000,0.000440,0.000000
04/01/2017 21:00,3,1,1,-20.303790,190.558638,39.976071,0.000000,0.000760,0.000000
04/01/2017 22:00,3,1,1,-20.458570,190.542272,39.977036,0.000000,0.000965,0.000000
04/01/2017 23:00,3,1,1,-20.779020,190.527963,39.978150,0.000000,0.001115,0.000000
05/01/2017 00:00,3,1,1,-21.206700,190.518017,39.979548,0.000000,0.001400,0.000000
05/01/2017 01:00,3,1,1,-21.611340,190.581214,39.985162,0.000000,0.005615,0.000000
05/01/2017 02:00,3,1,1,-21.950420,190.771838,39.997897,0.000000,0.012735,0.000000
05/01/2017 03:00,3,1,1,-22.292480,190.990201,40.012091,0.000000,0.014195,0.000000
05/01/2017 04:00,3,1,1,-22.583370,191.258263,40.029040,0.000000,0.016950,0.000000
05/01/2017 05:00,3,1,1,-22.895400,191.570136,40.048692,0.000000,0.019660,0.000000
05/01/2017 06:00,3,1,1,-23.170090,191.926655,40.072023,0.000000,0.023540,0.000000
05/01/2017 07:00,3,1,1,-23.387450,192.297583,40.096926,0.000000,0.025435,0.000000
05/01/2017 08:00,3,1,1,-23.590440,192.671381,40.122067,0.547235,0.025740,0.000000
05/01/2017 09:00,3,1,1,-23.876600,193.104892,40.150941,7.863234,0.029590,0.000000
05/01/2017 10:00,3,1,1,-23.954640,193.602147,40.184700,21.325200,0.035035,0.000000
05/01/2017 11:00,3,1,1,-23.891820,194.039144,40.215481,31.796939,0.032805,0.000000
05/01/2017 12:00,3,1,1,-24.018980,194.347442,40.238145,37.582782,0.025835,0.000000
05/01/2017 13:00,3,1,1,-24.097140,194.532859,40.252157,38.038673,0.018445,0.000000
05/01/2017 14:00,3,1,1,-24.305130,194.599370,40.257842,33.124626,0.010970,0.000000
05/01/2017 15:00,3,1,1,-24.289030,194.581588,40.258242,23.351971,0.004240,0.000000
05/01/2017 16:00,3,1,1,-24.472260,194.544865,40.258243,18.915465,0.001865,0.000000
05/01/2017 17:00,3,1,1,-24.447620,194.527918,40.259682,9.360176,0.002745,0.000000
05/01/2017 18:00,3,1,1,-24.363600,194.535904,40.262849,0.000000,0.004420,0.000000
05/01/2017 19:00,3,1,1,-24.300480,194.581647,40.268796,0.000000,0.007310,0.000000
05/01/2017 20:00,3,1,1,-24.089360,194.788763,40.286657,0.000000,0.019675,0.000000
05/01/2017 21:00,3,1,1,-23.852400,195.288936,40.327926,0.000000,0.044275,0.000000
05/01/2017 22:00,3,1,1,-23.543120,196.029321,40.391489,0.000000,0.068650,0.000000
05/01/2017 23:00,3,1,1,-23.447860,196.667388,40.450000,0.000000,0.066060,0.000000
06/01/2017 00:00,3,1,1,-23.374530,196.972642,40.482997,0.000000,0.042110,0.000000
06/01/2017 01:00,3,1,1,-23.451660,197.086639,40.499436,0.000000,0.026135,0.000000
06/01/2017 02:00,3,1,1,-23.463760,197.140115,40.508945,0.000000,0.018610,0.000000
06/01/2017 03:00,3,1,1,-23.596250,197.216726,40.518509,0.000000,0.017745,0.000000
06/01/2017 04:00,3,1,1,-24.001790,197.319217,40.531480,0.000000,0.021690,0.000000
06/01/2017 05:00,3,1,1,-24.421830,197.343992,40.545432,0.000000,0.024380,0.000000
06/01/2017 06:00,3,1,1,-24.797000,197.370456,40.560349,0.000000,0.026130,0.000000
06/01/2017 07:00,3,1,1,-24.982410,197.365951,40.577107,0.000000,0.026445,0.000000
06/01/2017 08:00,3,1,1,-25.004760,197.308192,40.593514,0.553599,0.027115,0.000000
06/01/2017 09:00,3,1,1,-25.081760,197.164275,40.605997,7.938083,0.024655,0.000000
06/01/2017 10:00,3,1,1,-25.081990,196.999285,40.615016,21.468633,0.021910,0.000000
06/01/2017 11:00,3,1,1,-25.089220,196.785110,40.619466,32.003549,0.018750,0.000000
06/01/2017 12:00,3,1,1,-25.152910,196.542827,40.623198,37.838785,0.019435,0.000000
06/01/2017 13:00,3,1,1,-25.276260,196.281428,40.624595,38.337356,0.017640,0.000000
06/01/2017 14:00,3,1,1,-25.445140,196.008413,40.624762,33.445983,0.016645,0.000000
06/01/2017 15:00,3,1,1,-25.631560,195.739109,40.624656,23.683808,0.016075,0.000000
06/01/2017 16:00,3,1,1,-25.980060,195.471355,40.623229,15.819791,0.014155,0.000000
06/01/2017 17:00,3,1,1,-26.402220,195.229690,40.620871,9.969373,0.011770,0.000000
06/01/2017 18:00,3,1,1,-26.911360,195.041106,40.618412,0.000000,0.009975,0.000000
06/01/2017 19:00,3,1,1,-27.237400,194.892053,40.615387,0.000000,0.008010,0.000000
06/01/2017 20:00,3,1,1,-27.413910,194.773064,40.611749,0.000000,0.006390,0.000000
06/01/2017 21:00,3,1,1,-27.448960,194.669392,40.607823,0.000000,0.005460,0.000000
06/01/2017 22:00,3,1,1,-27.364230,194.568033,40.604029,0.000000,0.005230,0.000000
06/01/2017 23:00,3,1,1,-27.452850,194.466514,40.599886,0.000000,0.004830,0.000000
07/01/2017 00:00,3,1,1,-27.714310,194.379136,40.595245,0.000000,0.004050,0.000000
07/01/2017 01:00,3,1,1,-27.938840,194.318480,40.591033,0.000000,0.003850,0.000000
07/01/2017 02:00,3,1,1,-28.181470,194.272372,40.587253,0.000000,0.003575,0.000000
07/01/2017 03:00,3,1,1,-28.435420,194.229893,40.583979,0.000000,0.003475,0.000000
07/01/2017 04:00,3,1,1,-28.830760,194.187981,40.580824,0.000000,0.003385,0.000000
07/01/2017 05:00,3,1,1,-29.232070,194.149835,40.578254,0.000000,0.003220,0.000000
07/01/2017 06:00,3,1,1,-29.700000,194.113225,40.576047,0.000000,0.003060,0.000000
07/01/2017 07:00,3,1,1,-30.046110,194.063592,40.573795,0.000000,0.002930,0.000000
07/01/2017 08:00,3,1,1,-30.300930,193.996409,40.571220,0.565082,0.002515,0.000000
07/01/2017 09:00,3,1,1,-30.389540,193.915218,40.568669,8.074178,0.002600,0.000000
07/01/2017 10:00,3,1,1,-30.172150,193.822669,40.566016,21.745826,0.002520,0.000000
07/01/2017 11:00,3,1,1,-30.006650,193.697734,40.562710,32.384926,0.002490,0.000000
07/01/2017 12:00,3,1,1,-29.823410,193.543419,40.558671,38.285657,0.002710,0.000000
07/01/2017 13:00,3,1,1,-29.586780,193.376984,40.554119,38.808294,0.002790,0.000000
07/01/2017 14:00,3,1,1,-29.389880,193.203874,40.549275,33.906881,0.002890,0.000000
07/01/2017 15:00,3,1,1,-29.202820,193.040826,40.544746,24.102492,0.003205,0.000000
07/01/2017 16:00,3,1,1,-29.223540,192.923242,40.541218,16.836771,0.003815,0.000000
07/01/2017 17:00,3,1,1,-29.063110,192.806835,40.537456,10.646240,0.003390,0.000000
07/01/2017 18:00,3,1,1,-28.695910,192.673575,40.534623,0.000000,0.004575,0.000000
07/01/2017 19:00,3,1,1,-28.327510,192.512193,40.531031,0.000000,0.004205,0.000000
07/01/2017 20:00,3,1,1,-27.991730,192.334885,40.527069,0.000000,0.004225,0.000000
07/01/2017 21:00,3,1,1,-27.589920,192.153052,40.522822,0.000000,0.004150,0.000000
07/01/2017 22:00,3,1,1,-26.893100,191.924113,40.517581,0.000000,0.003815,0.000000
07/01/2017 23:00,3,1,1,-26.408770,191.746267,40.511223,0.000000,0.003685,0.000000
08/01/2017 00:00,3,1,1,-26.108930,191.472493,40.502405,0.000000,0.003095,0.000000
08/01/2017 01:00,3,1,1,-25.926850,191.196313,40.492903,0.000000,0.002975,0.000000
08/01/2017 02:00,3,1,1,-25.809010,190.933270,40.483418,0.000000,0.002895,0.000000
08/01/2017 03:00,3,1,1,-25.753510,190.695543,40.474648,0.000000,0.003190,0.000000
08/01/2017 04:00,3,1,1,-25.899410,190.486980,40.466372,0.000000,0.003230,0.000000
08/01/2017 05:00,3,1,1,-25.878430,190.302374,40.458821,0.000000,0.003520,0.000000
08/01/2017 06:00,3,1,1,-25.758010,190.139487,40.452227,0.000000,0.004065,0.000000
08/01/2017 07:00,3,1,1,-25.449690,189.986117,40.445938,0.000000,0.003805,0.000000
08/01/2017 08:00,3,1,1,-25.161640,189.849266,40.440716,0.568034,0.004420,0.000000
08/01/2017 09:00,3,1,1,-24.951610,189.720576,40.435558,8.090554,0.004330,0.000000
08/01/2017 10:00,3,1,1,-24.683090,189.606328,40.430432,21.716319,0.004390,0.000000
08/01/2017 11:00,3,1,1,-24.489940,189.502623,40.424209,32.329563,0.003810,0.000000
08/01/2017 12:00,3,1,1,-24.509950,189.408552,40.417127,38.246833,0.004105,0.000000
08/01/2017 13:00,3,1,1,-24.598280,189.327840,40.409851,38.821482,0.004745,0.000000
08/01/2017 14:00,3,1,1,-24.728820,189.264450,40.402556,33.992684,0.004840,0.000000
08/01/2017 15:00,3,1,1,-24.926570,189.213743,40.395933,24.271568,0.004965,0.000000
08/01/2017 16:00,3,1,1,-25.034870,189.171159,40.390353,15.511486,0.004800,0.000000
08/01/2017 17:00,3,1,1,-25.134960,189.140473,40.386269,11.286515,0.004825,0.000000
08/01/2017 18:00,3,1,1,-25.254880,189.123264,40.383746,0.000000,0.005020,0.000000
08/01/2017 19:00,3,1,1,-25.445310,189.118821,40.382887,0.000000,0.005005,0.000000
08/01/2017 20:00,3,1,1,-25.557680,189.120981,40.383004,0.000000,0.004810,0.000000
08/01/2017 21:00,3,1,1,-25.572690,189.131950,40.384153,0.000000,0.004985,0.000000
08/01/2017 22:00,3,1,1,-25.430630,189.152055,40.386321,0.000000,0.005180,0.000000
08/01/2017 23:00,3,1,1,-25.385940,189.179205,40.389189,0.000000,0.005280,0.000000
09/01/2017 00:00,3,1,1,-25.444820,189.215837,40.392828,0.000000,0.005665,0.000000
09/01/2017 01:00,3,1,1,-25.573730,189.252436,40.396490,0.000000,0.005440,0.000000
09/01/2017 02:00,3,1,1,-25.629230,189.289071,40.400171,0.000000,0.005290,0.000000
09/01/2017 03:00,3,1,1,-25.652100,189.328634,40.404049,0.000000,0.005325,0.000000
09/01/2017 04:00,3,1,1,-26.011700,189.378633,40.408542,0.000000,0.005805,0.000000
09/01/2017 05:00,3,1,1,-26.335370,189.424724,40.412706,0.000000,0.005330,0.000000
09/01/2017 06:00,3,1,1,-26.488050,189.464900,40.416463,0.000000,0.004730,0.000000
09/01/2017 07:00,3,1,1,-26.565430,189.495721,40.419632,0.000000,0.004000,0.000000
09/01/2017 08:00,3,1,1,-26.691040,189.522939,40.422580,0.578784,0.003670,0.000000
09/01/2017 09:00,3,1,1,-26.815600,189.546107,40.425287,8.207732,0.003345,0.000000
09/01/2017 10:00,3,1,1,-26.358610,189.564849,40.427787,21.918226,0.003015,0.000000
09/01/2017 11:00,3,1,1,-25.821300,189.576742,40.429895,32.585123,0.002675,0.000000
09/01/2017 12:00,3,1,1,-25.517730,189.582009,40.431580,38.539303,0.002340,0.000000
09/01/2017 13:00,3,1,1,-25.295070,189.596559,40.433807,39.136973,0.002820,0.000000
09/01/2017 14:00,3,1,1,-24.977460,189.598206,40.435356,34.312616,0.001920,0.000000
09/01/2017 15:00,3,1,1,-24.607100,189.600610,40.437022,24.583677,0.001840,0.000000
09/01/2017 16:00,3,1,1,-24.694400,189.604631,40.438804,17.583979,0.001825,0.000000
09/01/2017 17:00,3,1,1,-24.766020,189.613864,40.440839,12.109113,0.002040,0.000000
09/01/2017 18:00,3,1,1,-24.799670,189.618996,40.442583,0.000000,0.001745,0.000000
09/01/2017 19:00,3,1,1,-24.768660,189.624368,40.444293,0.000000,0.001710,0.000000
09/01/2017 20:00,3,1,1,-24.624730,189.629884,40.446018,0.000000,0.001725,0.000000
09/01/2017 21:00,3,1,1,-24.337280,189.631876,40.447613,0.000000,0.001595,0.000000
09/01/2017 22:00,3,1,1,-23.807880,189.629702,40.449028,0.000000,0.001415,0.000000
09/01/2017 23:00,3,1,1,-23.540740,189.620929,40.450098,0.000000,0.001070,0.000000
10/01/2017 00:00,3,1,1,-23.502380,189.612056,40.451128,0.000000,0.001030,0.000000
10/01/2017 01:00,3,1,1,-23.570210,189.601331,40.451973,0.000000,0.000845,0.000000
10/01/2017 02:00,3,1,1,-23.694260,189.588267,40.452608,0.000000,0.000635,0.000000
10/01/2017 03:00,3,1,1,-23.785370,189.573937,40.453118,0.000000,0.000510,0.000000
10/01/2017 04:00,3,1,1,-24.309190,189.560300,40.453623,0.000000,0.000505,0.000000
10/01/2017 05:00,3,1,1,-24.699910,189.549192,40.454228,0.000000,0.000605,0.000000
10/01/2017 06:00,3,1,1,-24.912700,189.539806,40.454898,0.000000,0.000670,0.000000
10/01/2017 07:00,3,1,1,-24.992200,189.533654,40.455718,0.000000,0.000820,0.000000
10/01/2017 08:00,3,1,1,-25.039410,189.530704,40.456693,0.587776,0.000975,0.000000
10/01/2017 09:00,3,1,1,-25.088200,189.518001,40.457168,8.303747,0.000475,0.000000
10/01/2017 10:00,3,1,1,-24.747700,189.496892,40.457213,22.032613,0.000045,0.000000
10/01/2017 11:00,3,1,1,-24.497470,189.474701,40.457213,32.737897,0.000000,0.000000
10/01/2017 12:00,3,1,1,-24.250110,189.452234,40.457213,38.729314,0.000000,0.000000
10/01/2017 13:00,3,1,1,-24.005890,189.429584,40.457213,39.362664,0.000000,0.000000
10/01/2017 14:00,3,1,1,-23.819790,189.406947,40.457213,34.579749,0.000000,0.000000
10/01/2017 15:00,3,1,1,-23.702770,189.384565,40.457213,24.886661,0.000000,0.000000
10/01/2017 16:00,3,1,1,-23.930100,189.362161,40.457213,32.833901,0.000000,0.000000
10/01/2017 17:00,3,1,1,-24.301480,189.340310,40.457213,12.860812,0.000000,0.000000
10/01/2017 18:00,3,1,1,-24.816160,189.319145,40.457213,0.000000,0.000000,0.000000
10/01/2017 19:00,3,1,1,-25.144060,189.298444,40.457212,0.000000,0.000000,0.000000
10/01/2017 20:00,3,1,1,-25.138920,189.278080,40.457212,0.000000,0.000000,0.000000
10/01/2017 21:00,3,1,1,-25.072400,189.257972,40.457212,0.000000,0.000000,0.000000
10/01/2017 22:00,3,1,1,-24.911450,189.238142,40.457217,0.000000,0.000005,0.000000
10/01/2017 23:00,3,1,1,-24.898700,189.218540,40.457227,0.000000,0.000010,0.000000
11/01/2017 00:00,3,1,1,-24.988860,189.199048,40.457237,0.000000,0.000010,0.000000
11/01/2017 01:00,3,1,1,-25.042970,189.179681,40.457247,0.000000,0.000010,0.000000
11/01/2017 02:00,3,1,1,-25.157680,189.162887,40.457392,0.000000,0.000145,0.000000
11/01/2017 03:00,3,1,1,-25.186950,189.154876,40.458042,0.000000,0.000650,0.000000
11/01/2017 04:00,3,1,1,-25.378680,189.150620,40.458942,0.000000,0.000900,0.000000
11/01/2017 05:00,3,1,1,-25.505680,189.152654,40.460237,0.000000,0.001295,0.000000
11/01/2017 06:00,3,1,1,-25.590770,189.162515,40.462022,0.000000,0.001785,0.000000
11/01/2017 07:00,3,1,1,-25.679660,189.182262,40.464446,0.000000,0.002425,0.000000
11/01/2017 08:00,3,1,1,-25.675550,189.222342,40.468220,0.600428,0.003780,0.000000
11/01/2017 09:00,3,1,1,-25.575030,189.276208,40.473130,8.424104,0.005000,0.000000
11/01/2017 10:00,3,1,1,-25.210660,189.346518,40.479452,22.224584,0.006755,0.000000
11/01/2017 11:00,3,1,1,-24.762700,189.445119,40.488042,32.974501,0.009540,0.000000
11/01/2017 12:00,3,1,1,-24.337370,189.569362,40.498871,39.002156,0.012570,0.000000
11/01/2017 13:00,3,1,1,-23.943500,189.691566,40.509923,39.664891,0.014080,0.000000
11/01/2017 14:00,3,1,1,-23.614430,189.781016,40.518464,34.902893,0.013855,0.000000
11/01/2017 15:00,3,1,1,-23.220280,189.811150,40.525821,25.214928,0.015370,0.000000
11/01/2017 16:00,3,1,1,-22.957200,189.759667,40.534668,15.761630,0.019305,0.000000
11/01/2017 17:00,3,1,1,-22.709400,189.678760,40.545556,13.769461,0.023100,0.000000
11/01/2017 18:00,3,1,1,-22.531830,189.590082,40.558697,0.000000,0.024625,0.000000
11/01/2017 19:00,3,1,1,-22.421880,189.486339,40.570443,0.000000,0.023095,0.000000
11/01/2017 20:00,3,1,1,-22.233430,189.359740,40.579433,0.000000,0.020310,0.000000
11/01/2017 21:00,3,1,1,-21.959370,189.210493,40.586113,0.000000,0.018120,0.000000
11/01/2017 22:00,3,1,1,-21.420000,189.014149,40.590717,0.000000,0.016775,0.000000
11/01/2017 23:00,3,1,1,-21.019530,188.766009,40.593796,0.000000,0.017060,0.000000
12/01/2017 00:00,3,1,1,-20.786540,188.456292,40.594567,0.000000,0.017165,0.000000
12/01/2017 01:00,3,1,1,-20.722670,188.095130,40.594053,0.000000,0.018405,0.000000
12/01/2017 02:00,3,1,1,-20.705860,187.688350,40.591036,0.000000,0.017825,0.000000
12/01/2017 03:00,3,1,1,-20.757340,187.249240,40.586398,0.000000,0.017755,0.000000
12/01/2017 04:00,3,1,1,-21.073140,186.824531,40.584030,0.000000,0.020890,0.000000
12/01/2017 05:00,3,1,1,-21.317690,186.455726,40.586721,0.000000,0.025720,0.000000
12/01/2017 06:00,3,1,1,-21.716740,186.164907,40.594096,0.000000,0.029670,0.000000
12/01/2017 07:00,3,1,1,-22.034230,185.943415,40.604262,0.000000,0.031650,0.000000
12/01/2017 08:00,3,1,1,-22.306440,185.765293,40.615094,0.610242,0.031785,0.000000
12/01/2017 09:00,3,1,1,-22.718510,185.595949,40.622638,8.512225,0.028270,0.000000
12/01/2017 10:00,3,1,1,-22.968350,185.444209,40.625873,22.345020,0.023350,0.000000
12/01/2017 11:00,3,1,1,-23.167600,185.304413,40.626810,33.141509,0.021045,0.000000
12/01/2017 12:00,3,1,1,-23.325590,185.166676,40.626144,39.231237,0.019585,0.000000
12/01/2017 13:00,3,1,1,-23.419280,185.009489,40.622352,39.955475,0.016525,0.000000
12/01/2017 14:00,3,1,1,-23.497510,184.833532,40.615550,35.242106,0.013560,0.000000
12/01/2017 15:00,3,1,1,-23.452620,184.664635,40.607112,25.579291,0.011240,0.000000
12/01/2017 16:00,3,1,1,-23.498500,184.507159,40.598076,18.618386,0.009885,0.000000
12/01/2017 17:00,3,1,1,-23.641600,184.352731,40.588444,14.773053,0.008940,0.000000
12/01/2017 18:00,3,1,1,-23.774250,184.197052,40.578261,0.000000,0.007890,0.000000
12/01/2017 19:00,3,1,1,-23.935040,184.046078,40.568248,0.000000,0.007610,0.000000
12/01/2017 20:00,3,1,1,-24.129670,183.895144,40.557927,0.000000,0.007160,0.000000
12/01/2017 21:00,3,1,1,-24.376500,183.745252,40.546921,0.000000,0.006480,0.000000
12/01/2017 22:00,3,1,1,-24.408660,183.607597,40.535354,0.000000,0.005355,0.000000
12/01/2017 23:00,3,1,1,-24.460480,183.483779,40.523326,0.000000,0.004325,0.000000
13/01/2017 00:00,3,1,1,-24.699550,183.331492,40.511079,0.000000,0.003720,0.000000
13/01/2017 01:00,3,1,1,-24.934420,183.101849,40.498314,0.000000,0.002960,0.000000
