Date12[DDMMYYYYhhmm],Simulation_Period,Run,IDpoint,Tair[C],snow_depth[mm],snow_water_equivalent[mm],SWin[W/m2],Psnow_over_canopy[mm],Prain_over_canopy[mm]
01/01/2017 01:00,3,1,1,-28.075860,97.502942,16.175421,0.000000,0.008255,0.000000
01/01/2017 02:00,3,1,1,-27.997990,97.579768,16.183065,0.000000,0.007970,0.000000
01/01/2017 03:00,3,1,1,-27.920120,97.651814,16.190424,0.000000,0.007685,0.000000
01/01/2017 04:00,3,1,1,-27.842250,97.718660,16.197475,0.000000,0.007400,0.000000
01/01/2017 05:00,3,1,1,-27.764370,97.780017,16.204205,0.000000,0.007115,0.000000
01/01/2017 06:00,3,1,1,-27.686500,97.835675,16.210599,0.000000,0.006830,0.000000
01/01/2017 07:00,3,1,1,-27.618520,97.894380,16.217146,0.000000,0.006955,0.000000
01/01/2017 08:00,3,1,1,-27.550550,97.956360,16.223865,0.545029,0.007080,0.000000
01/01/2017 09:00,3,1,1,-27.482570,98.021241,16.230748,7.775533,0.007205,0.000000
01/01/2017 10:00,3,1,1,-27.414600,98.088295,16.237765,21.128017,0.007335,0.000000
01/01/2017 11:00,3,1,1,-27.346620,98.156955,16.244878,31.467520,0.007460,0.000000
01/01/2017 12:00,3,1,1,-27.278650,98.227246,16.252082,37.089798,0.007585,0.000000
01/01/2017 13:00,3,1,1,-27.343450,98.280061,16.258051,37.383454,0.006355,0.000000
01/01/2017 14:00,3,1,1,-27.408250,98.315959,16.262837,32.311654,0.005125,0.000000
01/01/2017 15:00,3,1,1,-27.473060,98.335478,16.266487,22.424379,0.003900,0.000000
01/01/2017 16:00,3,1,1,-27.537860,98.338068,16.269002,17.124475,0.002670,0.000000
01/01/2017 17:00,3,1,1,-27.602670,98.323253,16.270355,7.566625,0.001440,0.000000
01/01/2017 18:00,3,1,1,-27.667470,98.290514,16.270531,0.000000,0.000215,0.000000
01/01/2017 19:00,3,1,1,-27.547470,98.258158,16.270704,0.000000,0.000180,0.000000
01/01/2017 20:00,3,1,1,-27.427470,98.225773,16.270848,0.000000,0.000145,0.000000
01/01/2017 21:00,3,1,1,-27.307460,98.193124,16.270953,0.000000,0.000105,0.000000
01/01/2017 22:00,3,1,1,-27.187460,98.160223,16.271023,0.000000,0.000070,0.000000
01/01/2017 23:00,3,1,1,-27.067460,98.127019,16.271058,0.000000,0.000035,0.000000
02/01/2017 00:00,3,1,1,-26.947450,98.093475,16.271058,0.000000,0.000000,0.000000
02/01/2017 01:00,3,1,1,-26.968860,98.060168,16.271058,0.000000,0.000000,0.000000
02/01/2017 02:00,3,1,1,-26.990270,98.027072,16.271058,0.000000,0.000000,0.000000
02/01/2017 03:00,3,1,1,-27.011670,97.994176,16.271058,0.000000,0.000000,0.000000
02/01/2017 04:00,3,1,1,-27.033080,97.961473,16.271058,0.000000,0.000000,0.000000
02/01/2017 05:00,3,1,1,-27.054480,97.928957,16.271058,0.000000,0.000000,0.000000
02/01/2017 06:00,3,1,1,-27.075890,97.896624,16.271058,0.000000,0.000000,0.000000
02/01/2017 07:00,3,1,1,-27.037810,97.867643,16.271238,0.000000,0.000180,0.000000
02/01/2017 08:00,3,1,1,-26.999730,97.842079,16.271603,0.543855,0.000365,0.000000
02/01/2017 09:00,3,1,1,-26.961650,97.819532,16.272148,7.785628,0.000545,0.000000
02/01/2017 10:00,3,1,1,-26.923570,97.799579,16.272873,21.168106,0.000725,0.000000
02/01/2017 11:00,3,1,1,-26.885500,97.782149,16.273778,31.545933,0.000905,0.000000
02/01/2017 12:00,3,1,1,-26.847420,97.767501,16.274868,37.210883,0.001090,0.000000
02/01/2017 13:00,3,1,1,-26.338950,97.757968,16.276253,37.517286,0.001385,0.000000
02/01/2017 14:00,3,1,1,-25.830470,97.754045,16.277938,32.460474,0.001685,0.000000
02/01/2017 15:00,3,1,1,-25.322000,97.756163,16.279923,22.595542,0.001985,0.000000
02/01/2017 16:00,3,1,1,-24.813520,97.764277,16.282208,17.721872,0.002285,0.000000
02/01/2017 17:00,3,1,1,-24.305050,97.778630,16.284793,7.929821,0.002585,0.000000
02/01/2017 18:00,3,1,1,-23.796580,97.799131,16.287673,0.000000,0.002880,0.000000
02/01/2017 19:00,3,1,1,-23.472400,97.812633,16.290183,0.000000,0.002510,0.000000
02/01/2017 20:00,3,1,1,-23.148230,97.818802,16.292318,0.000000,0.002135,0.000000
02/01/2017 21:00,3,1,1,-22.824060,97.817509,16.294078,0.000000,0.001760,0.000000
02/01/2017 22:00,3,1,1,-22.499880,97.808780,16.295468,0.000000,0.001390,0.000000
02/01/2017 23:00,3,1,1,-22.175710,97.792490,16.296483,0.000000,0.001015,0.000000
03/01/2017 00:00,3,1,1,-21.851540,97.768634,16.297123,0.000000,0.000640,0.000000
03/01/2017 01:00,3,1,1,-22.000860,97.845263,16.303123,0.000000,0.006000,0.000000
03/01/2017 02:00,3,1,1,-22.150170,98.017144,16.314483,0.000000,0.011360,0.000000
03/01/2017 03:00,3,1,1,-22.299490,98.278741,16.331203,0.000000,0.016720,0.000000
03/01/2017 04:00,3,1,1,-22.448810,98.624338,16.353283,0.000000,0.022080,0.000000
03/01/2017 05:00,3,1,1,-22.598130,99.048065,16.380717,0.000000,0.027435,0.000000
03/01/2017 06:00,3,1,1,-22.747440,99.544224,16.413509,0.000000,0.032795,0.000000
03/01/2017 07:00,3,1,1,-22.110120,100.021958,16.445968,0.000000,0.032465,0.000000
03/01/2017 08:00,3,1,1,-21.472800,100.470091,16.478068,0.539456,0.032135,0.000000
03/01/2017 09:00,3,1,1,-20.835470,100.879742,16.509686,7.739458,0.031800,0.000000
03/01/2017 10:00,3,1,1,-20.198150,101.243933,16.540566,21.034810,0.031470,0.000000
03/01/2017 11:00,3,1,1,-19.560820,101.557356,16.570326,31.343707,0.031140,0.000000
03/01/2017 12:00,3,1,1,-18.923500,101.756186,16.598488,36.972936,0.030805,0.000000
03/01/2017 13:00,3,1,1,-18.510910,101.957202,16.622655,37.321115,0.026885,0.000000
03/01/2017 14:00,3,1,1,-18.098310,102.143378,16.643340,32.348327,0.022965,0.000000
03/01/2017 15:00,3,1,1,-17.685720,102.293806,16.660697,22.600611,0.019045,0.000000
03/01/2017 16:00,3,1,1,-17.273130,102.405322,16.674670,18.064717,0.015125,0.000000
03/01/2017 17:00,3,1,1,-16.860540,102.475304,16.685147,8.239993,0.011205,0.000000
03/01/2017 18:00,3,1,1,-16.447940,102.501245,16.692026,0.000000,0.007280,0.000000
03/01/2017 19:00,3,1,1,-16.942440,102.522682,16.698222,0.000000,0.006385,0.000000
03/01/2017 20:00,3,1,1,-17.436940,102.536726,16.703628,0.000000,0.005490,0.000000
03/01/2017 21:00,3,1,1,-17.931430,102.541608,16.708190,0.000000,0.004595,0.000000
03/01/2017 22:00,3,1,1,-18.425930,102.535995,16.711878,0.000000,0.003700,0.000000
03/01/2017 23:00,3,1,1,-18.920430,102.518773,16.714680,0.000000,0.002805,0.000000
04/01/2017 00:00,3,1,1,-19.414920,102.488976,16.716589,0.000000,0.001910,0.000000
04/01/2017 01:00,3,1,1,-18.670060,102.462416,16.718589,0.000000,0.002000,0.000000
04/01/2017 02:00,3,1,1,-17.925210,102.437788,16.720679,0.000000,0.002090,0.000000
04/01/2017 03:00,3,1,1,-17.180350,102.413612,16.722859,0.000000,0.002180,0.000000
04/01/2017 04:00,3,1,1,-16.435490,102.388659,16.725134,0.000000,0.002275,0.000000
04/01/2017 05:00,3,1,1,-15.690630,102.361859,16.727487,0.000000,0.002365,0.000000
04/01/2017 06:00,3,1,1,-14.945780,102.331855,16.729821,0.000000,0.002455,0.000000
04/01/2017 07:00,3,1,1,-14.931750,102.385387,16.738318,0.000000,0.008610,0.000000
04/01/2017 08:00,3,1,1,-14.917730,102.518701,16.752881,0.535334,0.014765,0.000000
04/01/2017 09:00,3,1,1,-14.903710,102.720976,16.773326,7.704780,0.020920,0.000000
04/01/2017 10:00,3,1,1,-14.889680,102.973549,16.799208,20.954763,0.027075,0.000000
04/01/2017 11:00,3,1,1,-14.875660,103.204259,16.829755,31.265361,0.033230,0.000000
04/01/2017 12:00,3,1,1,-14.861640,103.350149,16.863992,36.937247,0.039390,0.000000
04/01/2017 13:00,3,1,1,-14.738770,103.438028,16.891172,37.338260,0.033455,0.000000
04/01/2017 14:00,3,1,1,-14.615900,103.476275,16.912157,32.433354,0.027525,0.000000
04/01/2017 15:00,3,1,1,-14.493030,103.470489,16.927591,22.756583,0.021595,0.000000
04/01/2017 16:00,3,1,1,-14.370160,103.421549,16.937763,16.602639,0.015660,0.000000
04/01/2017 17:00,3,1,1,-14.247300,103.327566,16.942639,8.703436,0.009730,0.000000
04/01/2017 18:00,3,1,1,-14.124430,103.186803,16.942207,0.000000,0.003800,0.000000
04/01/2017 19:00,3,1,1,-14.469110,103.113140,16.943092,0.000000,0.004225,0.000000
04/01/2017 20:00,3,1,1,-14.813790,103.074531,16.945205,0.000000,0.004655,0.000000
04/01/2017 21:00,3,1,1,-15.158470,103.052517,16.948428,0.000000,0.005080,0.000000
04/01/2017 22:00,3,1,1,-15.503150,103.046691,16.952664,0.000000,0.005510,0.000000
04/01/2017 23:00,3,1,1,-15.847830,103.056648,16.957814,0.000000,0.005935,0.000000
05/01/2017 00:00,3,1,1,-16.192510,103.081748,16.963775,0.000000,0.006365,0.000000
05/01/2017 01:00,3,1,1,-16.015310,103.086792,16.968629,0.000000,0.005545,0.000000
05/01/2017 02:00,3,1,1,-15.838100,103.063707,16.972281,0.000000,0.004725,0.000000
05/01/2017 03:00,3,1,1,-15.660890,102.908639,16.974637,0.000000,0.003910,0.000000
05/01/2017 04:00,3,1,1,-15.483690,102.634916,16.975579,0.000000,0.003090,0.000000
05/01/2017 05:00,3,1,1,-15.306480,102.252613,16.974947,0.000000,0.002270,0.000000
05/01/2017 06:00,3,1,1,-15.129280,101.769212,16.972505,0.000000,0.001455,0.000000
05/01/2017 07:00,3,1,1,-16.027140,101.382030,16.970510,0.000000,0.001295,0.000000
05/01/2017 08:00,3,1,1,-16.925000,101.065958,16.968942,0.540840,0.001135,0.000000
05/01/2017 09:00,3,1,1,-17.822860,100.788009,16.967461,7.789357,0.000975,0.000000
05/01/2017 10:00,3,1,1,-18.720720,100.511557,16.965621,21.166433,0.000820,0.000000
05/01/2017 11:00,3,1,1,-19.618580,100.201324,16.962874,31.611522,0.000660,0.000000
05/01/2017 12:00,3,1,1,-20.516440,99.826130,16.958390,37.406563,0.000500,0.000000
05/01/2017 13:00,3,1,1,-20.181580,99.600195,16.964892,37.839528,0.011485,0.000000
05/01/2017 14:00,3,1,1,-19.846730,99.528470,16.982457,32.924187,0.022470,0.000000
05/01/2017 15:00,3,1,1,-19.511870,99.616313,17.011245,23.194932,0.033455,0.000000
05/01/2017 16:00,3,1,1,-19.177010,99.867531,17.051318,16.731706,0.044440,0.000000
05/01/2017 17:00,3,1,1,-18.842160,100.284150,17.102599,9.274346,0.055425,0.000000
05/01/2017 18:00,3,1,1,-18.507300,100.867417,17.165052,0.000000,0.066410,0.000000
05/01/2017 19:00,3,1,1,-18.125840,101.487622,17.219988,0.000000,0.057845,0.000000
05/01/2017 20:00,3,1,1,-17.744370,102.056113,17.267378,0.000000,0.049275,0.000000
05/01/2017 21:00,3,1,1,-17.362910,102.557691,17.307022,0.000000,0.040705,0.000000
05/01/2017 22:00,3,1,1,-16.981440,102.975504,17.338719,0.000000,0.032135,0.000000
05/01/2017 23:00,3,1,1,-16.599980,103.290815,17.362200,0.000000,0.023570,0.000000
06/01/2017 00:00,3,1,1,-16.218510,103.485993,17.377189,0.000000,0.015000,0.000000
06/01/2017 01:00,3,1,1,-16.312040,103.663194,17.391441,0.000000,0.014275,0.000000
06/01/2017 02:00,3,1,1,-16.405570,103.822536,17.404931,0.000000,0.013545,0.000000
06/01/2017 03:00,3,1,1,-16.499110,103.964409,17.417639,0.000000,0.012820,0.000000
06/01/2017 04:00,3,1,1,-16.592640,104.089176,17.429531,0.000000,0.012090,0.000000
06/01/2017 05:00,3,1,1,-16.686170,104.197496,17.440594,0.000000,0.011365,0.000000
06/01/2017 06:00,3,1,1,-16.779700,104.289711,17.450805,0.000000,0.010635,0.000000
06/01/2017 07:00,3,1,1,-16.901450,104.374576,17.460321,0.000000,0.009875,0.000000
06/01/2017 08:00,3,1,1,-17.023200,104.451655,17.469146,0.545894,0.009115,0.000000
06/01/2017 09:00,3,1,1,-17.144950,104.519736,17.477250,7.840606,0.008350,0.000000
06/01/2017 10:00,3,1,1,-17.266700,104.577525,17.484599,21.230390,0.007590,0.000000
06/01/2017 11:00,3,1,1,-17.388450,104.624286,17.491159,31.667735,0.006830,0.000000
06/01/2017 12:00,3,1,1,-17.510200,104.659855,17.496918,37.451944,0.006065,0.000000
06/01/2017 13:00,3,1,1,-17.916790,104.719105,17.504294,37.960721,0.007700,0.000000
06/01/2017 14:00,3,1,1,-18.323390,104.801907,17.513278,33.123438,0.009335,0.000000
06/01/2017 15:00,3,1,1,-18.729980,104.907696,17.523880,23.454536,0.010970,0.000000
06/01/2017 16:00,3,1,1,-19.136570,105.034337,17.536087,20.175456,0.012605,0.000000
06/01/2017 17:00,3,1,1,-19.543170,105.179552,17.549850,9.858450,0.014235,0.000000
06/01/2017 18:00,3,1,1,-19.949760,105.341042,17.565164,0.000000,0.015870,0.000000
06/01/2017 19:00,3,1,1,-19.720520,105.466602,17.578256,0.000000,0.013700,0.000000
06/01/2017 20:00,3,1,1,-19.491270,105.557918,17.589090,0.000000,0.011530,0.000000
06/01/2017 21:00,3,1,1,-19.262030,105.616797,17.597638,0.000000,0.009355,0.000000
06/01/2017 22:00,3,1,1,-19.032790,105.605593,17.603888,0.000000,0.007185,0.000000
06/01/2017 23:00,3,1,1,-18.803540,105.523264,17.607817,0.000000,0.005010,0.000000
07/01/2017 00:00,3,1,1,-18.574300,105.373895,17.609411,0.000000,0.002840,0.000000
07/01/2017 01:00,3,1,1,-19.418130,105.181847,17.610603,0.000000,0.002755,0.000000
07/01/2017 02:00,3,1,1,-20.261950,104.947205,17.611347,0.000000,0.002670,0.000000
07/01/2017 03:00,3,1,1,-21.105770,104.670083,17.611568,0.000000,0.002585,0.000000
07/01/2017 04:00,3,1,1,-21.949600,104.350432,17.611145,0.000000,0.002500,0.000000
07/01/2017 05:00,3,1,1,-22.793420,103.987782,17.609886,0.000000,0.002410,0.000000
07/01/2017 06:00,3,1,1,-23.637240,103.581322,17.607527,0.000000,0.002325,0.000000
07/01/2017 07:00,3,1,1,-24.005660,103.188958,17.605433,0.000000,0.002815,0.000000
07/01/2017 08:00,3,1,1,-24.374090,102.807928,17.603651,0.559431,0.003310,0.000000
07/01/2017 09:00,3,1,1,-24.742510,102.434090,17.602063,8.005357,0.003800,0.000000
07/01/2017 10:00,3,1,1,-25.110930,102.061476,17.600289,21.592629,0.004290,0.000000
07/01/2017 11:00,3,1,1,-25.479350,101.684159,17.597878,32.189587,0.004780,0.000000
07/01/2017 12:00,3,1,1,-25.847770,101.299128,17.594719,38.087158,0.005270,0.000000
07/01/2017 13:00,3,1,1,-26.215800,100.956609,17.591997,38.637983,0.005920,0.000000
07/01/2017 14:00,3,1,1,-26.583820,100.659940,17.590238,33.780822,0.006565,0.000000
07/01/2017 15:00,3,1,1,-26.951850,100.411915,17.589895,24.027739,0.007215,0.000000
07/01/2017 16:00,3,1,1,-27.319880,100.213550,17.591188,21.944441,0.007860,0.000000
07/01/2017 17:00,3,1,1,-27.687900,100.064423,17.594075,10.623115,0.008505,0.000000
07/01/2017 18:00,3,1,1,-28.055930,99.965964,17.598782,0.000000,0.009155,0.000000
07/01/2017 19:00,3,1,1,-28.244980,99.859015,17.603208,0.000000,0.008155,0.000000
07/01/2017 20:00,3,1,1,-28.434020,99.739742,17.606909,0.000000,0.007155,0.000000
07/01/2017 21:00,3,1,1,-28.623070,99.606064,17.609680,0.000000,0.006160,0.000000
07/01/2017 22:00,3,1,1,-28.812110,99.456531,17.611399,0.000000,0.005160,0.000000
07/01/2017 23:00,3,1,1,-29.001160,99.290122,17.611986,0.000000,0.004160,0.000000
08/01/2017 00:00,3,1,1,-29.190210,99.106065,17.611385,0.000000,0.003160,0.000000
08/01/2017 01:00,3,1,1,-29.198200,98.981111,17.611456,0.000000,0.003190,0.000000
08/01/2017 02:00,3,1,1,-29.206190,98.915195,17.612271,0.000000,0.003220,0.000000
08/01/2017 03:00,3,1,1,-29.214190,98.907020,17.613718,0.000000,0.003245,0.000000
08/01/2017 04:00,3,1,1,-29.222180,98.918058,17.615646,0.000000,0.003275,0.000000
08/01/2017 05:00,3,1,1,-29.230170,98.933365,17.617926,0.000000,0.003305,0.000000
08/01/2017 06:00,3,1,1,-29.238160,98.952294,17.620466,0.000000,0.003330,0.000000
08/01/2017 07:00,3,1,1,-29.038210,98.989733,17.624578,0.000000,0.004910,0.000000
08/01/2017 08:00,3,1,1,-28.838250,99.043997,17.630177,0.571592,0.006490,0.000000
08/01/2017 09:00,3,1,1,-28.638300,99.113153,17.637170,8.135988,0.008070,0.000000
08/01/2017 10:00,3,1,1,-28.438340,99.194692,17.645397,21.830920,0.009645,0.000000
08/01/2017 11:00,3,1,1,-28.238380,99.270785,17.654635,32.492879,0.011225,0.000000
08/01/2017 12:00,3,1,1,-28.038430,99.316911,17.664571,38.425102,0.012805,0.000000
08/01/2017 13:00,3,1,1,-27.784960,99.450825,17.678470,38.984637,0.017055,0.000000
08/01/2017 14:00,3,1,1,-27.531490,99.653094,17.696666,34.120393,0.021310,0.000000
08/01/2017 15:00,3,1,1,-27.278020,99.916778,17.719491,24.350936,0.025560,0.000000
08/01/2017 16:00,3,1,1,-27.024550,100.246834,17.747078,21.149575,0.029810,0.000000
08/01/2017 17:00,3,1,1,-26.771080,100.647125,17.779338,11.316152,0.034060,0.000000
08/01/2017 18:00,3,1,1,-26.517610,101.122163,17.816264,0.000000,0.038315,0.000000
08/01/2017 19:00,3,1,1,-26.352100,101.580318,17.851162,0.000000,0.035995,0.000000
08/01/2017 20:00,3,1,1,-26.186590,102.004690,17.883818,0.000000,0.033675,0.000000
08/01/2017 21:00,3,1,1,-26.021070,102.381896,17.914047,0.000000,0.031355,0.000000
08/01/2017 22:00,3,1,1,-25.855560,102.704230,17.941667,0.000000,0.029040,0.000000
08/01/2017 23:00,3,1,1,-25.690040,102.961080,17.966444,0.000000,0.026720,0.000000
09/01/2017 00:00,3,1,1,-25.524530,103.067829,17.988026,0.000000,0.024400,0.000000
09/01/2017 01:00,3,1,1,-25.347720,103.229237,18.009424,0.000000,0.023930,0.000000
09/01/2017 02:00,3,1,1,-25.170900,103.444360,18.030789,0.000000,0.023460,0.000000
09/01/2017 03:00,3,1,1,-24.994090,103.678221,18.052095,0.000000,0.022990,0.000000
09/01/2017 04:00,3,1,1,-24.817280,103.918795,18.073275,0.000000,0.022525,0.000000
09/01/2017 05:00,3,1,1,-24.640470,104.164277,18.094256,0.000000,0.022055,0.000000
09/01/2017 06:00,3,1,1,-24.463660,104.412685,18.114980,0.000000,0.021585,0.000000
09/01/2017 07:00,3,1,1,-24.521820,104.632631,18.135527,0.000000,0.021875,0.000000
09/01/2017 08:00,3,1,1,-24.579970,104.734881,18.155630,0.576697,0.022170,0.000000
09/01/2017 09:00,3,1,1,-24.638130,104.713081,18.174770,8.180544,0.022460,0.000000
09/01/2017 10:00,3,1,1,-24.696290,104.570456,18.191820,21.867073,0.022755,0.000000
09/01/2017 11:00,3,1,1,-24.754440,104.306187,18.205336,32.538244,0.023045,0.000000
09/01/2017 12:00,3,1,1,-24.812600,103.928163,18.215268,38.503339,0.023335,0.000000
09/01/2017 13:00,3,1,1,-25.254240,103.631115,18.224871,39.134862,0.022925,0.000000
09/01/2017 14:00,3,1,1,-25.695870,103.419316,18.235168,34.345692,0.022520,0.000000
09/01/2017 15:00,3,1,1,-26.137510,103.293559,18.246656,24.636027,0.022110,0.000000
09/01/2017 16:00,3,1,1,-26.579150,103.251981,18.259502,23.598507,0.021700,0.000000
09/01/2017 17:00,3,1,1,-27.020790,103.290325,18.273552,12.152917,0.021290,0.000000
09/01/2017 18:00,3,1,1,-27.462420,103.406018,18.289100,0.000000,0.020880,0.000000
09/01/2017 19:00,3,1,1,-27.996400,103.553208,18.303574,0.000000,0.018210,0.000000
09/01/2017 20:00,3,1,1,-28.530380,103.694782,18.316500,0.000000,0.015540,0.000000
09/01/2017 21:00,3,1,1,-29.064350,103.816983,18.327538,0.000000,0.012875,0.000000
09/01/2017 22:00,3,1,1,-29.598330,103.915538,18.336423,0.000000,0.010205,0.000000
09/01/2017 23:00,3,1,1,-30.132310,103.986768,18.342984,0.000000,0.007535,0.000000
10/01/2017 00:00,3,1,1,-30.666280,104.027537,18.347120,0.000000,0.004870,0.000000
10/01/2017 01:00,3,1,1,-31.534730,104.063048,18.350698,0.000000,0.004095,0.000000
10/01/2017 02:00,3,1,1,-32.403170,104.091841,18.353672,0.000000,0.003315,0.000000
10/01/2017 03:00,3,1,1,-33.271610,104.112546,18.356011,0.000000,0.002540,0.000000
10/01/2017 04:00,3,1,1,-34.140060,104.123590,18.357683,0.000000,0.001765,0.000000
10/01/2017 05:00,3,1,1,-35.008500,104.123318,18.358647,0.000000,0.000990,0.000000
10/01/2017 06:00,3,1,1,-35.876950,104.110143,18.358859,0.000000,0.000215,0.000000
10/01/2017 07:00,3,1,1,-35.992240,104.096695,18.359039,0.000000,0.000180,0.000000
10/01/2017 08:00,3,1,1,-36.107540,104.082691,18.359184,0.598734,0.000145,0.000000
10/01/2017 09:00,3,1,1,-36.222840,104.067730,18.359281,8.443069,0.000105,0.000000
10/01/2017 10:00,3,1,1,-36.338130,104.050846,18.359200,22.385869,0.000070,0.000000
10/01/2017 11:00,3,1,1,-36.453430,104.030771,18.358771,33.252451,0.000035,0.000000
10/01/2017 12:00,3,1,1,-36.568730,104.004289,18.357502,39.340555,0.000000,0.000000
10/01/2017 13:00,3,1,1,-36.362610,103.973336,18.355355,39.985458,0.000300,0.000000
10/01/2017 14:00,3,1,1,-36.156490,103.938584,18.352452,35.138106,0.000600,0.000000
10/01/2017 15:00,3,1,1,-35.950360,103.903208,18.349305,25.303987,0.000895,0.000000
10/01/2017 16:00,3,1,1,-35.744240,103.812723,18.346160,27.125620,0.001195,0.000000
10/01/2017 17:00,3,1,1,-35.538120,103.664532,18.342945,13.089505,0.001495,0.000000
10/01/2017 18:00,3,1,1,-35.331990,103.461350,18.339923,0.000000,0.001795,0.000000
10/01/2017 19:00,3,1,1,-34.792020,103.296217,18.342299,0.000000,0.006905,0.000000
10/01/2017 20:00,3,1,1,-34.252060,103.165777,18.349741,0.000000,0.012020,0.000000
10/01/2017 21:00,3,1,1,-33.712090,103.068027,18.362105,0.000000,0.017135,0.000000
10/01/2017 22:00,3,1,1,-33.172120,103.001485,18.379311,0.000000,0.022250,0.000000
10/01/2017 23:00,3,1,1,-32.632150,102.964931,18.401309,0.000000,0.027365,0.000000
11/01/2017 00:00,3,1,1,-32.092190,102.957308,18.428058,0.000000,0.032480,0.000000
11/01/2017 01:00,3,1,1,-31.642260,103.190126,18.461805,0.000000,0.038045,0.000000
11/01/2017 02:00,3,1,1,-31.192340,103.664839,18.502945,0.000000,0.043610,0.000000
11/01/2017 03:00,3,1,1,-30.742410,104.313856,18.551021,0.000000,0.049175,0.000000
11/01/2017 04:00,3,1,1,-30.292490,105.173323,18.605399,0.000000,0.054740,0.000000
11/01/2017 05:00,3,1,1,-29.842570,106.270146,18.665703,0.000000,0.060305,0.000000
11/01/2017 06:00,3,1,1,-29.392640,107.524964,18.731573,0.000000,0.065870,0.000000
11/01/2017 07:00,3,1,1,-29.434870,108.607382,18.788663,0.000000,0.057090,0.000000
11/01/2017 08:00,3,1,1,-29.477090,109.489157,18.836968,0.604307,0.048305,0.000000
11/01/2017 09:00,3,1,1,-29.519320,110.109130,18.876258,8.474446,0.039520,0.000000
11/01/2017 10:00,3,1,1,-29.561540,110.506995,18.906226,22.359798,0.030740,0.000000
11/01/2017 11:00,3,1,1,-29.603760,110.725866,18.926332,33.188424,0.021955,0.000000
11/01/2017 12:00,3,1,1,-29.645990,110.689371,18.934996,39.274100,0.013170,0.000000
11/01/2017 13:00,3,1,1,-30.060600,110.666326,18.940861,39.982901,0.011750,0.000000
11/01/2017 14:00,3,1,1,-30.475220,110.663934,18.944993,35.221963,0.010325,0.000000
11/01/2017 15:00,3,1,1,-30.889830,110.687177,18.948191,25.482551,0.008900,0.000000
11/01/2017 16:00,3,1,1,-31.304450,110.708803,18.950891,28.165863,0.007480,0.000000
11/01/2017 17:00,3,1,1,-31.719060,110.722572,18.952942,13.967934,0.006055,0.000000
11/01/2017 18:00,3,1,1,-32.133670,110.732557,18.954993,0.000000,0.004630,0.000000
11/01/2017 19:00,3,1,1,-32.706210,110.749247,18.957813,0.000000,0.003860,0.000000
11/01/2017 20:00,3,1,1,-33.278750,110.764169,18.960452,0.000000,0.003085,0.000000
11/01/2017 21:00,3,1,1,-33.851290,110.773177,18.962569,0.000000,0.002315,0.000000
11/01/2017 22:00,3,1,1,-34.423820,110.773624,18.964055,0.000000,0.001545,0.000000
11/01/2017 23:00,3,1,1,-34.996360,110.762857,18.964822,0.000000,0.000770,0.000000
12/01/2017 00:00,3,1,1,-35.568900,110.738852,18.964822,0.000000,0.000000,0.000000
12/01/2017 01:00,3,1,1,-35.933480,110.715150,18.964822,0.000000,0.000000,0.000000
12/01/2017 02:00,3,1,1,-36.298060,110.691683,18.964822,0.000000,0.000000,0.000000
12/01/2017 03:00,3,1,1,-36.662640,110.668415,18.964822,0.000000,0.000000,0.000000
12/01/2017 04:00,3,1,1,-37.027210,110.645325,18.964822,0.000000,0.000000,0.000000
12/01/2017 05:00,3,1,1,-37.391790,110.622397,18.964822,0.000000,0.000000,0.000000
12/01/2017 06:00,3,1,1,-37.756370,110.599621,18.964821,0.000000,0.000000,0.000000
12/01/2017 07:00,3,1,1,-37.695450,110.576952,18.964819,0.000000,0.000000,0.000000
12/01/2017 08:00,3,1,1,-37.634520,110.554300,18.964807,0.626114,0.000000,0.000000
12/01/2017 09:00,3,1,1,-37.573600,110.531303,18.964771,8.703190,0.000000,0.000000
12/01/2017 10:00,3,1,1,-37.512680,110.507411,18.964680,22.794508,0.000000,0.000000
12/01/2017 11:00,3,1,1,-37.451750,110.482093,18.964491,33.762759,0.000000,0.000000
12/01/2017 12:00,3,1,1,-37.390830,110.454909,18.964146,39.936083,0.000000,0.000000
12/01/2017 13:00,3,1,1,-36.953340,110.426863,18.963734,40.645540,0.000020,0.000000
12/01/2017 14:00,3,1,1,-36.515850,110.398521,18.963288,35.840559,0.000040,0.000000
12/01/2017 15:00,3,1,1,-36.078370,110.370920,18.962897,26.020112,0.000060,0.000000
12/01/2017 16:00,3,1,1,-35.640880,110.344153,18.962603,30.144879,0.000080,0.000000
12/01/2017 17:00,3,1,1,-35.203390,110.318460,18.962369,15.043449,0.000100,0.000000
12/01/2017 18:00,3,1,1,-34.765910,110.294421,18.962242,0.000000,0.000115,0.000000
12/01/2017 19:00,3,1,1,-34.461360,110.276101,18.962498,0.000000,0.000425,0.000000
12/01/2017 20:00,3,1,1,-34.156820,110.262865,18.963089,0.000000,0.000730,0.000000
12/01/2017 21:00,3,1,1,-33.852280,110.254396,18.963995,0.000000,0.001035,0.000000
12/01/2017 22:00,3,1,1,-33.547740,110.250509,18.965206,0.000000,0.001340,0.000000
12/01/2017 23:00,3,1,1,-33.243190,110.251107,18.966714,0.000000,0.001645,0.000000
13/01/2017 00:00,3,1,1,-32.938650,110.256133,18.968517,0.000000,0.001950,0.000000
13/01/2017 01:00,3,1,1,-32.716640,110.268178,18.970741,0.000000,0.002340,0.000000
